type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagNormAccuracy,lagReward,lagReward2,lagReward3,lagReward21,lagDelay,rewardRate,lagRewardRate,windowReward
5,4,2,96,6,2.78938922679663,0.7,79.2,0,-0.210610773203371,0.0551569935532637,0.539402113499188,0.953408038818452,-1.76182233828125,0,0,1.4,2.8,6,0.116666666666667,0,0.233333333333333
5,4,2,97,6,2.89481503729621,2.8,82,0,-0.105184962703788,0.124684941321278,0.671543147709662,2.78938922679663,0.539402113499188,0.7,0,0,1.4,6,0.466666666666667,0.116666666666667,1.16666666666667
5,4,2,98,8,3.76757957616792,2.8,84.8,0,-0.232420423832082,0.700270056435831,0.572209631708823,2.89481503729621,0.671543147709662,2.8,0.7,0,0.7,6,0.35,0.466666666666667,2.1
5,4,2,99,6,1.39159823185037,0,84.85,0,-1.60840176814963,-0.866681205524272,-1.21259340645005,3.76757957616792,0.572209631708823,2.8,2.8,0.7,0.7,8,0,0.35,1.86666666666667
5,4,2,100,10,5.41771881323075,1.4,86.25,0,0.417718813230749,1.78853102536535,1.01614748403161,1.39159823185037,-1.21259340645005,0,2.8,2.8,0.7,6,0.14,0,1.4
5,4,2,101,6,2.47525251075422,1.4,87.65,0,-0.524747489245783,-0.152015055506762,0.145662190186096,5.41771881323075,1.01614748403161,1.4,0,2.8,0,10,0.233333333333333,0.14,0.933333333333333
5,4,2,102,4,0.661290553660365,0,87.7,0,-1.33870944633964,-1.34831652673411,-0.666111613336814,2.47525251075422,0.145662190186096,1.4,1.4,0,0.7,6,0,0.233333333333333,0.933333333333333
5,4,2,103,10,6.64045909573906,2.8,90.5,0,1.64045909573906,2.59492390101151,2.03332902195287,0.661290553660365,-0.666111613336814,0,1.4,1.4,1.4,4,0.28,0,1.4
5,4,2,104,6,1.94721076585847,0.7,91.2,0,-1.05278923414153,-0.500256711743191,-0.516186952316851,6.64045909573906,2.03332902195287,2.8,0,1.4,0.7,10,0.116666666666667,0.28,1.16666666666667
5,4,2,105,6,2.44155551603035,0.7,91.9,0,-0.558444483969652,-0.174238103904473,0.103426273653924,1.94721076585847,-0.516186952316851,0.7,2.8,0,0,6,0.116666666666667,0.116666666666667,1.4
5,4,2,106,10,4.25169875265419,1.4,93.3,0,-0.748301247345807,1.01954493472918,0.0461507517482312,2.44155551603035,0.103426273653924,0.7,0.7,2.8,2.8,6,0.14,0.116666666666667,0.933333333333333
5,4,2,107,10,3.41463531491172,0,93.35,0,-1.58536468508828,0.467504569072198,-0.650191298252697,4.25169875265419,0.0461507517482312,1.4,0.7,0.7,0,10,0,0.14,0.7
5,4,2,108,8,2.81097162941296,1.4,94.75,0,-1.18902837058704,0.069390511462263,-0.129962480032865,3.41463531491172,-0.650191298252697,0,1.4,0.7,2.8,10,0.175,0,0.933333333333333
5,4,2,109,8,3.8766081833237,2.8,97.55,0,-0.123391816676303,0.772174035808855,0.652239122982157,2.81097162941296,-0.129962480032865,1.4,0,1.4,1.4,8,0.35,0.175,1.4
5,4,2,110,4,3.21191011968767,2.8,100.35,0,1.21191011968767,0.333808022486445,2.38723460896286,3.8766081833237,0.652239122982157,2.8,1.4,0,2.8,8,0.7,0.35,2.33333333333333
5,4,2,111,10,3.48046653187339,0.7,101.05,0,-1.51953346812661,0.510920022960825,-0.5954271758383,3.21191011968767,2.38723460896286,2.8,2.8,1.4,0.7,4,0.07,0.7,2.1
5,4,2,112,10,3.81643349851947,1.4,102.45,0,-1.18356650148053,0.732489044797651,-0.315940680862632,3.48046653187339,-0.5954271758383,0.7,2.8,2.8,0,10,0.14,0.07,1.63333333333333
5,4,2,113,8,1.79170341887948,1.4,103.85,0,-2.20829658112052,-0.602813255032377,-0.878128658506814,3.81643349851947,-0.315940680862632,1.4,0.7,2.8,0,10,0.175,0.14,1.16666666666667
5,4,2,114,10,5.0407498558925,2.8,106.65,0,0.0407498558924999,1.5399213362221,0.702551972982193,1.79170341887948,-0.878128658506814,1.4,1.4,0.7,1.4,8,0.28,0.175,1.86666666666667
5,4,2,115,8,2.16880927428429,0,106.7,0,-1.83119072571571,-0.354113282100211,-0.601324335755795,5.0407498558925,0.702551972982193,2.8,1.4,1.4,0,10,0,0.28,1.4
5,4,2,116,8,0.794824412587332,0,106.75,0,-3.20517558741267,-1.26025142081043,-1.60986064899844,2.16880927428429,-0.601324335755795,0,2.8,1.4,0,8,0,0,0.933333333333333
5,4,2,117,8,1.79098054925998,0,106.8,0,-2.20901945074002,-0.603289984980282,-0.878659261340458,0.794824412587332,-1.60986064899844,0,0,2.8,0.7,8,0,0,0
5,4,2,118,10,4.29695981075929,2.8,109.6,0,-0.70304018924071,1.04939444187495,0.0838028299122415,1.79098054925998,-0.878659261340458,0,0,0,2.8,8,0.28,0,0.933333333333333
5,4,2,119,4,2.73137677008344,2.8,112.4,0,0.731376770083443,0.0168979842922955,1.81198822285113,4.29695981075929,0.0838028299122415,2.8,0,0,2.8,10,0.7,0.28,1.86666666666667
5,4,2,120,4,2.17192209491623,2.8,115.2,0,0.171922094916226,-0.352060387943807,1.1422651321472,2.73137677008344,1.81198822285113,2.8,2.8,0,0,4,0.7,0.7,2.8
5,4,2,121,8,2.66542998600198,1.4,116.6,0,-1.33457001399802,-0.026593685701577,-0.236793375016451,2.17192209491623,1.1422651321472,2.8,2.8,2.8,1.4,4,0.175,0.7,2.33333333333333
5,4,2,122,10,2.06276329664979,0,116.65,0,-2.93723670335021,-0.424050227892137,-1.77479582652385,2.66542998600198,-0.236793375016451,1.4,2.8,2.8,1.4,8,0,0.175,1.4
5,4,2,123,8,2.5076885712333,0.7,117.35,0,-1.4923114287667,-0.13062358876723,-0.352579181200662,2.06276329664979,-1.77479582652385,0,1.4,2.8,0,10,0.0875,0,0.7
5,4,2,124,10,3.36520194628974,0.7,118.05,0,-1.63479805371026,0.43490343795204,-0.691314266587707,2.5076885712333,-0.352579181200662,0.7,0,1.4,2.8,8,0.07,0.0875,0.466666666666667
5,4,2,125,10,6.39224709768314,2.8,120.85,0,1.39224709768314,2.43122896943406,1.82684472964257,3.36520194628974,-0.691314266587707,0.7,0.7,0,0.7,10,0.28,0.07,1.4
5,4,2,126,4,0.946431671734899,0.7,121.55,0,-1.0535683282651,-1.16026697160095,-0.324769232335936,6.39224709768314,1.82684472964257,2.8,0.7,0.7,0.7,10,0.175,0.28,1.4
5,4,2,127,4,1.94116626220057,2.8,124.35,0,-0.0588337377994321,-0.504243040447887,0.866027366437056,0.946431671734899,-0.324769232335936,0.7,2.8,0.7,1.4,4,0.7,0.175,2.1
5,4,2,128,8,0.884191815719532,0,124.4,0,-3.11580818428047,-1.20131393569465,-1.54426293115481,1.94116626220057,0.866027366437056,2.8,0.7,2.8,0,4,0,0.7,1.16666666666667
5,4,2,129,6,2.02602594461496,0.7,125.1,0,-0.973974055385042,-0.448278381143311,-0.417399765545291,0.884191815719532,-1.54426293115481,0,2.8,0.7,1.4,8,0.116666666666667,0,1.16666666666667
5,4,2,130,10,4.63438468330423,0,125.15,0,-0.365615316695767,1.27192494747658,0.364502137605018,2.02602594461496,-0.417399765545291,0.7,0,2.8,2.8,6,0,0.116666666666667,0.233333333333333
5,4,2,131,4,2.17458514829923,1.4,126.55,0,0.174585148299229,-0.350304113691425,1.14545307287152,4.63438468330423,0.364502137605018,0,0.7,0,2.8,10,0.35,0,0.7
5,4,2,132,4,1.02297612980328,0.7,127.25,0,-0.977023870196717,-1.10978617323393,-0.233137875392691,2.17458514829923,1.14545307287152,1.4,0,0.7,0.7,4,0.175,0.35,0.7
5,4,2,133,4,2.5603792823531,2.8,130.05,0,0.560379282353097,-0.0958742518331675,1.60728716114109,1.02297612980328,-0.233137875392691,0.7,1.4,0,1.4,4,0.7,0.175,1.63333333333333
5,4,2,134,4,0.408638862681983,1.4,131.45,0,-1.59136113731802,-1.51493942003324,-0.968560907022742,2.5603792823531,1.60728716114109,2.8,0.7,1.4,1.4,4,0.35,0.7,1.63333333333333
5,4,2,135,6,1.91174746875186,1.4,132.85,0,-1.08825253124814,-0.523644630292038,-0.560636757672629,0.408638862681983,-0.968560907022742,1.4,2.8,0.7,2.8,4,0.233333333333333,0.35,1.86666666666667
5,4,2,136,8,2.7588174796183,1.4,134.25,0,-1.2411825203817,0.0349950348173603,-0.168244818812965,1.91174746875186,-0.560636757672629,1.4,1.4,2.8,0,6,0.175,0.233333333333333,1.4
5,4,2,137,8,3.65866943120636,0.7,134.95,0,-0.341330568793637,0.628444202459362,0.492267094395428,2.7588174796183,-0.168244818812965,1.4,1.4,1.4,0,8,0.0875,0.175,1.16666666666667
5,4,2,138,8,3.45260651312856,1.4,136.35,0,-0.547393486871442,0.492546439500309,0.341012199608932,3.65866943120636,0.492267094395428,0.7,1.4,1.4,0,8,0.175,0.0875,1.16666666666667
5,4,2,139,10,7.10002262322087,2.8,139.15,0,2.10002262322087,2.89800441595776,2.41563386816071,3.45260651312856,0.341012199608932,1.4,0.7,1.4,2.8,8,0.28,0.175,1.63333333333333
5,4,2,140,10,2.98502835227555,1.4,140.55,0,-2.01497164772445,0.184180302297304,-1.0075756726838,7.10002262322087,2.41563386816071,2.8,1.4,0.7,2.8,10,0.14,0.28,1.86666666666667
5,4,2,141,4,0.25726266343554,0.7,141.25,0,-1.74273733656446,-1.61477148605818,-1.14977332782884,2.98502835227555,-1.0075756726838,1.4,2.8,1.4,2.8,10,0.175,0.14,1.63333333333333
5,4,2,142,10,3.94056075622211,0.7,141.95,0,-1.05943924377789,0.814350530606861,-0.212680849895983,0.25726266343554,-1.14977332782884,0.7,1.4,2.8,1.4,4,0.07,0.175,0.933333333333333
5,4,2,143,8,2.69250856483995,0.7,142.65,0,-1.30749143516005,-0.00873545908556174,-0.216917078828319,3.94056075622211,-0.212680849895983,0.7,0.7,1.4,0,10,0.0875,0.07,0.7
5,4,2,144,6,1.66293473066617,0,142.7,0,-1.33706526933383,-0.687735747786525,-0.872499406672733,2.69250856483995,-0.216917078828319,0.7,0.7,0.7,0.7,8,0,0.0875,0.466666666666667
5,4,2,145,4,0.578221292285889,0.7,143.4,0,-1.42177870771411,-1.40310040971877,-0.765553811140555,1.66293473066617,-0.872499406672733,0,0.7,0.7,0.7,6,0.175,0,0.466666666666667
5,4,2,146,10,3.15300333212508,1.4,144.8,0,-1.84699666787492,0.294959205205125,-0.867839499123592,0.578221292285889,-0.765553811140555,0.7,0,0.7,2.8,4,0.14,0.175,0.7
5,4,2,147,6,1.81983400831814,0.7,145.5,0,-1.18016599168186,-0.584261231159794,-0.675841370869535,3.15300333212508,-0.867839499123592,1.4,0.7,0,0.7,10,0.116666666666667,0.14,0.933333333333333
5,4,2,148,8,1.17365475098632,0,145.55,0,-2.82634524901368,-1.01041415746544,-1.33179051628861,1.81983400831814,-0.675841370869535,0.7,1.4,0.7,2.8,6,0,0.116666666666667,0.7
5,4,2,149,10,5.39931905554113,2.8,148.35,0,0.399319055541127,1.77639645048728,1.00084096792852,1.17365475098632,-1.33179051628861,0,0.7,1.4,0,8,0.28,0,1.16666666666667
5,4,2,150,10,1.64162880037475,0,148.4,0,-3.35837119962525,-0.701786933178708,-2.1251320677688,5.39931905554113,1.00084096792852,2.8,0,0.7,0.7,10,0,0.28,0.933333333333333
5,4,2,151,8,4.18386478385219,2.8,151.2,0,0.183864783852187,0.974808673111521,0.877772495113894,1.64162880037475,-2.1251320677688,0,2.8,0,0,10,0.35,0,1.86666666666667
5,4,2,152,6,1.19483870041586,1.4,152.6,0,-1.80516129958414,-0.996443418018638,-1.45921240659165,4.18386478385219,0.877772495113894,2.8,0,2.8,1.4,8,0.233333333333333,0.35,1.4
5,4,2,153,8,5.12196536000556,2.8,155.4,0,1.12196536000556,1.5934826728736,1.56635977354724,1.19483870041586,-1.45921240659165,1.4,2.8,0,0.7,6,0.35,0.233333333333333,2.33333333333333
5,4,2,154,8,1.71055183742283,0.7,156.1,0,-2.28944816257717,-0.656332434918902,-0.937695775334447,5.12196536000556,1.56635977354724,2.8,1.4,2.8,2.8,8,0.0875,0.35,1.63333333333333
5,4,2,155,8,0.772367069024767,0,156.15,0,-3.22763293097523,-1.27506195916748,-1.62634485280098,1.71055183742283,-0.937695775334447,0.7,2.8,1.4,1.4,8,0,0.0875,1.16666666666667
5,4,2,156,10,4.16032863485452,0,156.2,0,-0.839671365145477,0.959286666399737,-0.0298588459341647,0.772367069024767,-1.62634485280098,0,0.7,2.8,1.4,8,0,0,0.233333333333333
5,4,2,157,4,0.338533037473098,1.4,157.6,0,-1.6614669625269,-1.56117396288625,-1.05248457773156,4.16032863485452,-0.0298588459341647,0,0,0.7,1.4,10,0.35,0,0.466666666666667
5,4,2,158,4,0.483476761553902,0,157.65,0,-1.5165232384461,-1.46558409139808,-0.87897247178568,0.338533037473098,-1.05248457773156,1.4,0,0,0.7,4,0,0.35,0.466666666666667
5,4,2,159,10,2.44633274606895,0,157.7,0,-2.55366725393105,-0.17108753765295,-1.4557094530387,0.483476761553902,-0.87897247178568,0,1.4,0,1.4,4,0,0,0.466666666666667
5,4,2,160,10,4.50685163777962,0.7,158.4,0,-0.493148362220381,1.18781735668916,0.258409076602402,2.44633274606895,-1.4557094530387,0,0,1.4,2.8,10,0.07,0,0.233333333333333
5,4,3,161,8,4.39434987582354,0,NaN,0,0.394349875823536,1.11362284405487,1.03227336667891,4.50685163777962,0.258409076602402,0.7,0,0,1.4,10,0,0.07,0.233333333333333
5,4,3,163,8,4.36409414892842,0,NaN,0,0.364094148928416,1.09366929957388,1.01006497115147,NaN,NaN,0,0,0.7,0.7,4,0,0,0
5,4,3,164,6,3.86178197432309,0,NaN,0,0.861781974323094,0.762396203605273,1.88354247216894,4.36409414892842,1.01006497115147,0,0,0,0.7,8,0,0,0
5,4,3,165,4,1.97511535454396,0,NaN,0,-0.0248846454560407,-0.481853734565035,0.906667818756117,3.86178197432309,1.88354247216894,0,0,0,0,6,0,0,0
5,4,3,166,6,2.63119118910981,0,NaN,0,-0.368808810890187,-0.0491740507059112,0.341116207885153,1.97511535454396,0.906667818756117,0,0,0,0.7,4,0,0,0
5,4,3,167,6,4.04856190918508,0,NaN,0,1.04856190918508,0.88557690758714,2.11765301536013,2.63119118910981,0.341116207885153,0,0,0,1.4,6,0,0,0
5,4,3,168,8,3.43340391023958,0,NaN,0,-0.566596089760424,0.479882391063325,0.326917049900807,4.04856190918508,2.11765301536013,0,0,0,0.7,6,0,0,0
5,4,3,169,8,4.1546453822084,0,NaN,0,0.1546453822084,0.955538581454888,0.856324786022991,3.43340391023958,0.326917049900807,0,0,0,0,8,0,0,0
5,4,3,170,10,5.516181195635,0,NaN,0,0.516181195634999,1.85346661702432,1.0980570432357,4.1546453822084,0.856324786022991,0,0,0,2.8,8,0,0,0
5,4,3,171,6,3.63024085261713,0,NaN,0,0.630240852617135,0.609695655799827,1.59332812010949,5.516181195635,1.0980570432357,0,0,0,0,10,0,0,0
5,4,3,172,10,5.03929400254856,0,NaN,0,0.0392940025485586,1.53896120610998,0.70134086775849,3.63024085261713,1.59332812010949,0,0,0,2.8,6,0,0,0
5,4,3,173,10,3.99370218864351,0,NaN,0,-1.00629781135649,0.849397116639292,-0.168473192120245,5.03929400254856,0.70134086775849,0,0,0,1.4,10,0,0,0
5,4,3,174,4,1.72389081819711,0,NaN,0,-0.276109181802894,-0.647535424450993,0.605926971622099,3.99370218864351,-0.168473192120245,0,0,0,2.8,10,0,0,0
5,4,3,175,4,1.00438115980796,0,NaN,0,-0.995618840192037,-1.12204948993461,-0.255397910619119,1.72389081819711,0.605926971622099,0,0,0,0.7,4,0,0,0
5,4,3,176,10,4.97303464249853,0,NaN,0,-0.0269653575014672,1.49526339337447,0.646220578747396,1.00438115980796,-0.255397910619119,0,0,0,0,4,0,0,0
5,4,3,177,10,4.92674173184787,0,NaN,0,-0.0732582681521308,1.46473338313792,0.607710116039897,4.97303464249853,0.646220578747396,0,0,0,0,10,0,0,0
5,4,3,178,4,1.46531132640666,0,NaN,0,-0.534688673593337,-0.818067681342268,0.296381508653568,4.92674173184787,0.607710116039897,0,0,0,1.4,10,0,0,0
5,4,3,179,10,5.58546834158187,0,NaN,0,0.585468341581873,1.89916124381031,1.15569610745941,1.46531132640666,0.296381508653568,0,0,0,0,4,0,0,0
5,4,3,180,10,6.05944782159349,0,NaN,0,1.05944782159349,2.21174902827405,1.54999339472333,5.58546834158187,1.15569610745941,0,0,0,0,10,0,0,0
5,4,3,181,8,4.35741071184748,0,NaN,0,0.357410711847479,1.08926159654488,1.00515917547548,6.05944782159349,1.54999339472333,0,0,0,0.7,10,0,0,0
5,4,3,182,4,1.38331698421098,0,NaN,0,-0.616683015789022,-0.872142658944426,0.198226096404817,4.35741071184748,1.00515917547548,0,0,0,0,8,0,0,0
5,4,3,183,8,4.44738307168154,0,NaN,0,0.447383071681543,1.14859804845798,1.0712009453744,1.38331698421098,0.198226096404817,0,0,0,0,4,0,0,0
5,4,3,184,10,5.42519629881281,0,NaN,0,0.425196298812807,1.79346240056201,1.02236790581123,4.44738307168154,1.0712009453744,0,0,0,0,8,0,0,0
5,4,3,185,6,2.76319706178037,0,NaN,0,-0.236802938219626,0.0378833537059457,0.506572773539094,5.42519629881281,1.02236790581123,0,0,0,0,10,0,0,0
5,4,3,186,4,2.30013248610339,0,NaN,0,0.300132486103394,-0.267506090096475,1.2957457683052,2.76319706178037,0.506572773539094,0,0,0,0,6,0,0,0
5,4,3,187,4,1.24470185994142,0,NaN,0,-0.755298140058585,-0.963558841323305,0.0322899561511432,2.30013248610339,1.2957457683052,0,0,0,0,4,0,0,0
5,4,3,188,6,3.54179768910399,0,NaN,0,0.541797689103987,0.551367703431802,1.48247318771588,1.24470185994142,0.0322899561511432,0,0,0,0,4,0,0,0
5,4,3,189,6,3.39050564492209,0,NaN,0,0.390505644922087,0.45159113737318,1.29284327554089,3.54179768910399,1.48247318771588,0,0,0,0,6,0,0,0
5,4,3,191,8,6.29694016480062,0,NaN,0,2.29694016480062,2.36837438553297,2.42881815341429,6.60700448928401,2.65641245914509,0,0,0,0,8,0,0,0
5,4,3,192,6,3.24273579817964,0,NaN,0,0.242735798179638,0.354137448022248,1.10762809643873,6.29694016480062,2.42881815341429,0,0,0,0,8,0,0,0
5,5,1,6,8,3.15331943787896,0,NaN,0,-0.846680562121037,-0.468160835287752,-0.931133854334344,NaN,NaN,0,0,0,NaN,4,0,0,0
5,5,1,8,6,4.26881918848812,0,NaN,0,1.26881918848812,0.169493975467158,0.581955359493367,NaN,NaN,0,0,0,NaN,10,0,0,0
5,5,1,9,8,4.43784977196628,0,NaN,0,0.437849771966285,0.266117183729373,0.0208303326491135,4.26881918848812,0.581955359493367,0,0,0,NaN,6,0,0,0
5,5,1,10,8,6.71129861375084,0,NaN,0,2.71129861375084,1.56569218603435,1.70568106827276,4.43784977196628,0.0208303326491135,0,0,0,NaN,8,0,0,0
5,5,1,11,6,3.93765961670579,0,NaN,0,0.937659616705787,-0.0198072717623715,0.286140054455484,6.71129861375084,1.70568106827276,0,0,0,NaN,8,0,0,0
5,5,1,12,10,4.5463963201255,0,NaN,0,-0.453603679874504,0.328165811339342,-0.524843512946146,3.93765961670579,0.286140054455484,0,0,0,NaN,6,0,0,0
5,5,1,13,10,5.66040033904574,0,NaN,0,0.660400339045736,0.964965614725117,0.14009949940749,4.5463963201255,-0.524843512946146,0,0,0,NaN,10,0,0,0
5,5,1,14,4,1.52639414577425,0,NaN,0,-0.473605854225752,-1.39816260237276,-0.724760312118731,5.66040033904574,0.14009949940749,0,0,0,NaN,10,0,0,0
5,5,1,15,4,2.05513100031385,0,NaN,0,0.0551310003138497,-1.09591995396654,-0.13799789627804,1.52639414577425,-0.724760312118731,0,0,0,NaN,4,0,0,0
5,5,1,16,6,3.45540270095808,0,NaN,0,0.455402700958075,-0.295480522409379,-0.144646154956287,2.05513100031385,-0.13799789627804,0,0,0,NaN,4,0,0,0
5,5,1,17,10,4.10410924930329,0,NaN,0,-0.895890750696708,0.0753405836416535,-0.788842288715947,3.45540270095808,-0.144646154956287,0,0,0,NaN,6,0,0,0
5,5,1,18,4,2.00227575377357,0,NaN,0,0.00227575377357425,-1.12613367854302,-0.196653675393026,4.10410924930329,-0.788842288715947,0,0,0,NaN,10,0,0,0
5,5,1,19,6,3.32327044907288,0,NaN,0,0.323270449072879,-0.371011481537307,-0.262676088943677,2.00227575377357,-0.196653675393026,0,0,0,NaN,4,0,0,0
5,5,1,20,8,3.67617848439841,0,NaN,0,-0.323821515601594,-0.169278127176181,-0.54364352116095,3.32327044907288,-0.262676088943677,0,0,0,NaN,6,0,0,0
5,5,1,21,6,4.58941744598269,0,NaN,0,1.58941744598269,0.352758042625769,0.868336546740776,3.67617848439841,-0.54364352116095,0,0,0,NaN,8,0,0,0
5,5,1,22,4,3.83055338104168,0,NaN,0,1.83055338104168,-0.0810325713608426,1.83226598131869,4.58941744598269,0.868336546740776,0,0,0,0,6,0,0,0
5,5,1,23,10,4.95134815674828,0,NaN,0,-0.0486518432517187,0.559649042604562,-0.283129937834375,3.83055338104168,1.83226598131869,0,0,0,0,4,0,0,0
5,5,1,24,6,3.41747838128504,0,NaN,0,0.417478381285036,-0.317159258662717,-0.17852285715171,4.95134815674828,-0.283129937834375,0,0,0,0,10,0,0,0
5,5,1,25,6,3.96248917336925,0,NaN,0,0.962489173369249,-0.00561391470718398,0.30831958210382,3.41747838128504,-0.17852285715171,0,0,0,0,6,0,0,0
5,5,1,26,10,8.28318986234081,0,NaN,0,3.28318986234081,2.46423475953074,1.70562847126863,3.96248917336925,0.30831958210382,0,0,0,0,6,0,0,0
5,5,1,27,8,3.67723721690709,0,NaN,0,-0.322762783092912,-0.168672922309847,-0.54285889552377,8.28318986234081,1.70562847126863,0,0,0,0,10,0,0,0
5,5,1,28,4,1.45523351115844,0,NaN,0,-0.54476648884156,-1.43884026364016,-0.803730381107559,3.67723721690709,-0.54285889552377,0,0,0,0,8,0,0,0
5,5,1,29,4,1.31982947446522,0,NaN,0,-0.680170525534777,-1.51624147806976,-0.953994163559181,1.45523351115844,-0.803730381107559,0,0,0,0,4,0,0,0
5,5,1,30,8,3.61572455450369,0,NaN,0,-0.384275445496314,-0.203835498619211,-0.588445870077897,1.31982947446522,-0.953994163559181,0,0,0,0,4,0,0,0
5,5,1,31,8,2.48933889147884,0,NaN,0,-1.51066110852116,-0.847713039964181,-1.42320919444356,3.61572455450369,-0.588445870077897,0,0,0,0,8,0,0,0
5,5,1,32,10,5.44273780320509,0,NaN,0,0.442737803205091,0.840542849929242,0.010177901459671,2.48933889147884,-1.42320919444356,0,0,0,0,8,0,0,0
5,5,2,33,8,4.69340442120301,0,0.05,0,0.693404421203013,0.412200274655745,0.210221635785087,5.44273780320509,0.010177901459671,0,0,0,0,10,0,0,0
5,5,2,34,6,4.63291774687241,0.7,0.75,0,1.63291774687241,0.377624185461272,0.90719411231762,4.69340442120301,0.210221635785087,0,0,0,0,8,0.116666666666667,0,0.233333333333333
5,5,2,35,8,6.72317708679475,0,0.8,0,2.72317708679475,1.57248229555856,1.71448419314555,4.63291774687241,0.90719411231762,0.7,0,0,0,6,0,0.116666666666667,0.233333333333333
5,5,2,36,8,4.84590078147448,2.8,3.6,0,0.845900781474484,0.499371999881695,0.323236540744037,6.72317708679475,1.71448419314555,0,0.7,0,0,8,0.35,0,1.16666666666667
5,5,2,37,6,5.02327229637012,0.7,4.3,0,2.02327229637012,0.600763147394124,1.25588658558996,4.84590078147448,0.323236540744037,2.8,0,0.7,0,8,0.116666666666667,0.35,1.16666666666667
5,5,2,38,10,6.50715718749416,0.7,5,0,1.50715718749416,1.44899851357422,0.645524111864546,5.02327229637012,1.25588658558996,0.7,2.8,0,0,6,0.07,0.116666666666667,1.4
5,5,2,39,4,1.62122747486137,0.7,5.7,0,-0.378772525138629,-1.34395288293599,-0.619519618568386,6.50715718749416,0.645524111864546,0.7,0.7,2.8,0,10,0.175,0.07,0.7
5,5,2,40,10,6.7026939780626,2.8,8.5,0,1.7026939780626,1.56077350511272,0.762238971360801,1.62122747486137,-0.619519618568386,0.7,0.7,0.7,0,4,0.28,0.175,1.4
5,5,2,41,8,4.28857598327886,1.4,9.9,0,0.288575983278861,0.18078758197539,-0.0897963276288086,6.7026939780626,0.762238971360801,2.8,0.7,0.7,0,10,0.175,0.28,1.63333333333333
5,5,2,42,6,4.46655427361839,0.7,10.6,0,1.46655427361839,0.282525581453164,0.758586414454829,4.28857598327886,-0.0897963276288086,1.4,2.8,0.7,0,8,0.116666666666667,0.175,1.63333333333333
5,5,2,44,4,2.80721222549619,0.7,11.35,0,0.807212225496187,-0.666006624937036,0.696619537342454,NaN,NaN,0,0.7,1.4,0,6,0.175,0,0.466666666666667
5,5,2,45,4,3.62250358235906,0.7,12.05,0,1.62250358235906,-0.199960392666153,1.60138401906833,2.80721222549619,0.696619537342454,0.7,0,0.7,0,4,0.175,0.175,0.466666666666667
5,5,2,46,8,4.65551846549351,0,12.1,0,0.655518465493515,0.39054346845295,0.182144390687789,3.62250358235906,1.60138401906833,0.7,0.7,0,0,4,0,0.175,0.466666666666667
5,5,2,47,6,5.12168627088977,1.4,13.5,0,2.12168627088977,0.657019676598808,1.34379695380258,4.65551846549351,0.182144390687789,0,0.7,0.7,0,8,0.233333333333333,0,0.7
5,5,2,48,4,1.8917963263666,1.4,14.9,0,-0.108203673633398,-1.18928720084281,-0.319257528650915,5.12168627088977,1.34379695380258,1.4,0,0.7,0,6,0.35,0.233333333333333,0.933333333333333
5,5,2,49,4,2.41493789522065,0,14.95,0,0.414937895220646,-0.890242994061513,0.261295553911816,1.8917963263666,-0.319257528650915,1.4,1.4,0,0,4,0,0.35,0.933333333333333
5,5,2,50,8,4.50512632339814,1.4,16.35,0,0.505126323398144,0.304574580647749,0.0706889197819631,2.41493789522065,0.261295553911816,0,1.4,1.4,0,4,0.175,0,0.933333333333333
5,5,2,51,4,2.91293943229539,0.7,17.05,0,0.912939432295389,-0.605569621695776,0.813949643517115,4.50512632339814,0.0706889197819631,1.4,0,1.4,0,8,0.175,0.175,0.7
5,5,2,52,8,4.43971408526704,2.8,19.85,0,0.439714085267042,0.267182883963132,0.0222119734313833,2.91293943229539,0.813949643517115,0.7,1.4,0,0,4,0.35,0.175,1.63333333333333
5,5,2,53,4,1.70521628428833,0,19.9,0,-0.294783715711674,-1.2959422326858,-0.526313562853099,4.43971408526704,0.0222119734313833,2.8,0.7,1.4,0,8,0,0.35,1.16666666666667
5,5,2,54,10,7.65948518934601,0,19.95,0,2.65948518934601,2.10770551332672,1.33334250368103,1.70521628428833,-0.526313562853099,0,2.8,0.7,0,4,0,0,0.933333333333333
5,5,2,56,4,2.23216657796729,0,21.4,0,0.232166577967291,-0.994720838768309,0.0584662282516133,NaN,NaN,1.4,0,0,0,6,0,0.233333333333333,0.466666666666667
5,5,2,57,8,5.76290502255142,0.7,22.1,0,1.76290502255142,1.0235605220988,1.0028274960152,2.23216657796729,0.0584662282516133,0,1.4,0,2.8,4,0.0875,0,0.7
5,5,2,58,4,2.37116699756734,2.8,24.9,0,0.371166997567343,-0.915263818534534,0.212721074130316,5.76290502255142,1.0028274960152,0.7,0,1.4,0.7,8,0.7,0.0875,1.16666666666667
5,5,2,59,10,6.36954723244708,0.7,25.6,0,1.36954723244708,1.37033632669733,0.563385469198296,2.37116699756734,0.212721074130316,2.8,0.7,0,0.7,4,0.07,0.7,1.4
5,5,2,60,10,5.98226004286698,1.4,27,0,0.982260042866983,1.14895076435665,0.332215826978362,6.36954723244708,0.563385469198296,0.7,2.8,0.7,0.7,10,0.14,0.07,1.63333333333333
