meanReproduction,stdReproduction,cvReproduction,meanDiff,stdDiff,cvDiff,meanAbsDiff,stdAbsDiff,cvAbsDiff,meanRelReproduction,stdRelReproduction,cvRelReproduction,meanSR,stdSR,cvSR,meanRelDiff,stdRelDiff,cvRelDiff,meanAbsError,stdAbsError,cvAbsError,delayCoef,stevens1,stevens2,stevensR,weber1,weber2,weberR
3.76530755697812,1.16556039564731,0.309552507467077,0.265307556978115,0.494646374228697,1.86442625254545,0.412217406884461,0.380287810295265,0.922541852779774,1.0931056100349,0.15729859574122,0.143900638965888,0.935428588215931,0.162296971289837,0.173500118912737,0.0931056100349041,0.15729859574122,1.68946420824965,0.129865139776192,0.380287810295265,2.92832865656364,0.943221866811477,1.21118434071579,0.909554804852619,0.89288752460073,3.12311420321953,0.03202301801981,0.857753017610578
3.11619734327385,1.00234201783372,0.321655501053943,-0.394328972515627,0.756742878534968,-1.91906487039823,0.661181009701096,0.538056227769962,0.813780522845331,0.91648082118464,0.223832117626887,0.244230007276707,1.17434950485042,0.450654243857294,0.383747974513513,-0.0835191788153603,0.223832117626887,-2.68000860163775,0.191145688324058,0.538056227769962,2.81490120173555,0.671917597546282,1.26402679070404,0.725232402354432,0.630840654278824,2.0771170221834,0.61679103059937,0.613039618515321
3.59664042453938,1.48085954757396,0.411734110941494,0.0992582255865044,0.738184960671831,7.4370154847116,0.554225932708505,0.496022212708516,0.894981962111467,1.0145354237585,0.212098358573753,0.20905958885891,1.0379446642029,0.291955313865154,0.281282156876218,0.0145354237585037,0.212098358573753,14.5918249166743,0.162191354034504,0.496022212708516,3.05825310887407,1.15302820137413,0.870955536310581,1.1168099163252,0.78042970793984,3.54789133884182,-0.696108006801853,0.760484179107989
2.7057542147368,1.51630838941693,0.560401377611613,-0.810035258947411,1.07848975677916,-1.33141087979379,1.12364765965984,0.743978900907891,0.662110488561079,0.746802243897454,0.33097292670528,0.443186840170672,1.76686678203592,1.25856039185406,0.712311989024916,-0.253197756102546,0.33097292670528,-1.30717164243444,0.345989678030665,0.743978900907891,2.15029218542743,0.9559593007904,0.524893347627316,1.27933088884803,0.49363647786012,3.08043572338981,-1.04895211399226,0.485372910178504
3.97231003624079,1.74937871054174,0.440393296238596,0.412310036240794,1.3054383223583,3.16615703624518,1.07250604100126,0.84750565656379,0.790210613427018,1.12037948922844,0.374177125484244,0.33397355903215,1.04229619239646,0.572826034643481,0.549580856979276,0.120379489228438,0.374177125484244,3.10831295167057,0.313432424927895,0.84750565656379,2.70395016328881,1.04846424957748,1.22948123851332,0.922748386429632,0.447319520104753,3.39380725332,-0.181575377511976,0.450954488968667
4.03712978971441,1.5892935316181,0.393669169534063,0.531866631819675,0.896628820653814,1.68581514051028,0.772269855227779,0.699117871409823,0.905276655144877,1.15038838542811,0.258045800753932,0.224311896766849,0.947531256102501,0.603005609667964,0.636396536562097,0.150388385428108,0.258045800753932,1.71586256491389,0.226908636074128,0.699117871409823,3.08105448741682,1.18515438339125,1.12300146307442,1.01341648131122,0.719897408720612,3.65260535291012,-0.369344042136513,0.70115272196603
3.19834732212038,0.996518660004539,0.311572996813831,-0.304270478926739,0.71523153389999,-2.35064386273307,0.610580099904142,0.479430632390251,0.785205139285606,0.941042338256124,0.225669800687534,0.239808339660605,1.12208421129496,0.276975362565757,0.246840085421136,-0.0589576617438755,0.225669800687535,-3.82765859453334,0.18203764367894,0.479430632390251,2.63368950894477,0.690790876030227,1.21243507240269,0.778154603826404,0.639882253956181,2.29236131614986,0.439223341624289,0.612512156387783
3.97076204208069,1.50846127240888,0.379892135671378,0.470762042080689,0.824008562596043,1.75037171424031,0.718460575252834,0.618772307728111,0.861247407361716,1.13579643645164,0.237828482395098,0.209393580365599,0.92008214978567,0.198434593641286,0.215670517776603,0.13579643645164,0.237828482395097,1.751360261061,0.210317912342586,0.618772307728111,2.94208087573728,1.13526015027715,1.12799196482642,0.997525305248106,0.706346296056205,3.54821885317732,-0.308490591951023,0.689423299094256
3.68081114902349,1.95465230059252,0.531038464472996,0.159305772679402,1.27301606543167,7.99102282372134,0.978915073378162,0.826214758988767,0.844010661862181,1.00989093762565,0.335349659113424,0.332065222707972,1.13995629312398,0.555786694412499,0.487550880472268,0.00989093762564876,0.335349659113424,33.904739045549,0.273712677328189,0.826214758988767,3.01854765023585,1.3909649699526,0.596209097272557,1.41952332048098,0.665628568934669,4.34243499625534,-1.5653118848372,0.605338149905862
3.02063448885126,1.07073041027267,0.354472020439609,-0.498082088688845,1.09922798501486,-2.20692132878835,0.923300832160904,0.775018740602022,0.83940002392087,0.902181291051353,0.318736381858262,0.353295268944032,1.26940248456762,0.580673548412245,0.457438484225146,-0.0978187089486472,0.318736381858262,-3.25843987601178,0.264081416533176,0.775018740602022,2.93477197591697,0.475069909357632,1.52753070915581,0.541062372623828,0.312862175322057,1.55007993426966,1.11213443576774,0.311617656865384
4.18201518334895,1.47914525267392,0.353691985280987,0.62952899550365,1.2690537454371,2.01587814779176,1.14628130982092,0.829304072998948,0.723473431777846,1.22218970352749,0.371817542456812,0.304222447123936,1.03716327909627,1.3298691938881,1.28221777678715,0.222189703527493,0.371817542456812,1.67342382006826,0.353067385478533,0.829304072998948,2.3488549413165,0.733280682658136,2.02759470457649,0.589416091639217,0.423494573746577,2.47052579784885,1.22880424250303,0.443934985722344
3.41894550271326,1.11437755342519,0.325941888380738,-0.0784366962396148,0.845833789906598,-10.7836488589815,0.639141122860941,0.55764515052428,0.872491427289382,1.0092210245636,0.2570053379626,0.254657138235633,1.05377324291011,0.270763673102507,0.256946809879861,0.00922102456359802,0.2570053379626,27.8716682934762,0.19185392675414,0.55764515052428,2.90661317158706,0.708586083438162,1.36314796673486,0.728374896126223,0.616158363610625,2.27744159772088,0.631110604520236,0.606161932653665
3.16075117316557,1.51376741682133,0.478926474716849,-0.34186662788155,0.968914811105992,-2.83418951159428,0.828520566055572,0.605164951566185,0.730416330456659,0.884130892343824,0.27083096126818,0.306324508750293,1.24540704842439,0.417435020584631,0.335179587358801,-0.115869107656176,0.27083096126818,-2.33738713231338,0.244516757362319,0.605164951566185,2.47494265053363,1.03600337966546,0.749051480983609,1.11461896304007,0.679496025257538,3.11568741963789,-0.679811031802326,0.675891224281002
4.25377600279017,1.5357369549058,0.361029107761778,0.735059425250066,0.943010114029951,1.28290323426455,0.962301356222372,0.708154513972101,0.73589682628324,1.22357958981515,0.290116987431103,0.237105121600576,0.908668302408447,0.603896167115427,0.664594732219431,0.223579589815146,0.290116987431103,1.2976004995401,0.292073249211147,0.708154513972101,2.42457847777822,1.09231312578316,1.39593147107679,0.890865029525608,0.606325637346428,3.46817562530543,0.0867274229857314,0.586988299617684
4.41668937567235,1.66054116324067,0.375969651021221,0.859312326492021,1.17280415608374,1.36481709842507,1.15345364401748,0.883277419645637,0.765767592158436,1.26163968793706,0.324253969733548,0.257009963172404,0.933310127645968,1.21069781099772,1.29720847887013,0.261639687937064,0.324253969733548,1.23931492309204,0.337999398682154,0.883277419645637,2.61325145278216,1.05854658586518,1.50122492211422,0.861242247843919,0.562207985944342,3.5223163125639,0.164115368584697,0.558015848013914
3.8476560674409,1.37883917160692,0.358358217948518,0.342392909546164,0.642711528215772,1.87711693290517,0.564171926472351,0.45930083434624,0.814115011390503,1.09699150761939,0.192001826597263,0.175025809464953,1.06511120283118,1.80115698596933,1.69105064446008,0.0969915076193913,0.192001826597263,1.97957358649075,0.165829760749076,0.45930083434624,2.76971294097943,1.09212798016449,1.10010076842597,1.00900304657953,0.839404236099067,3.63093525138241,-0.44973380156661,0.825986229560702
3.56210552363507,1.47836257678421,0.415024924717999,0.0647233246821883,0.883543074600813,13.6510767785692,0.600474755473761,0.649916804620811,1.08233826434225,1.01694359056495,0.255015882958126,0.250766989756487,1.13584872847191,1.14800852367581,1.01070547063099,0.0169435905649487,0.255015882958126,15.0508761398944,0.176924408893015,0.649916804620811,3.67341515332579,1.0566921597996,0.901721140442065,1.07808218055562,0.781640399901688,3.29659448937653,-0.453644277794703,0.73992340542392
3.0288949378109,1.20069885918951,0.396414825816737,-0.481631377978575,0.989814533631867,-2.05512883688383,0.86152527532592,0.683210086757205,0.793023845410389,0.884019030610228,0.298619470457074,0.337797558782123,1.29259278222797,0.631163656470663,0.488292728497805,-0.115980969389772,0.298619470457074,-2.57472818194438,0.252875193052979,0.683210086757205,2.70176792950216,0.68382175457516,1.07859765962354,0.814451167445303,0.480766164889628,2.23363325163387,0.302027543182046,0.4640916374046
3.63516097386338,1.26745875245337,0.348666472149745,0.135160973863378,0.655169897789995,4.84733040213402,0.463808773958798,0.481006108361958,1.03707850167726,1.04458264948717,0.18374583445543,0.175903586514325,1.0165348903686,0.564570719025741,0.555387448453464,0.0445826494871751,0.18374583445543,4.1214651118545,0.1368927123986,0.481006108361958,3.513745179958,0.96842912915062,1.09363020703373,0.958940107655615,0.812763462546034,3.23702231837909,-0.243120314502149,0.803879369846823
3.59124986980785,1.47068898363738,0.409520093826294,0.0725332922677463,0.968586518470563,13.3536819877852,0.701963081210007,0.669363753900307,0.953559769477467,1.02682410734375,0.300171081283925,0.292329600695124,1.23975475446177,1.89982062437318,1.53241648603152,0.0268241073437481,0.300171081283925,11.1903474526576,0.213576966706787,0.669363753900307,3.13406339747888,0.985346345737742,0.993559633174005,1.02329377657134,0.648056608210236,3.24514032979917,-0.29332072919127,0.596981563491149
4.37961287396856,1.5380543131083,0.351184992228456,0.761115764141975,1.16383030076496,1.52911075502026,1.17834122527317,0.735258821325999,0.623977847465658,1.24478881611047,0.35518757733991,0.285339627688613,0.941110329705195,0.641031803300711,0.681144158200363,0.244788816110469,0.35518757733991,1.45099593594023,0.360686486329093,0.735258821325999,2.03849838902793,0.920438683176425,1.8928671766082,0.678416340080367,0.5872817974708,2.82560800823024,0.97685429213736,0.573291744265016
3.97312634739166,1.55754105530632,0.392019009495845,0.44121145377464,1.03164582912276,2.33821180365299,0.843434100162433,0.738116798610417,0.875132744180329,1.13195159813209,0.299299056583381,0.264409765468131,1.00850372809043,0.81175366246356,0.804908935736502,0.131951598132088,0.299299056583381,2.2682488186598,0.249555663916822,0.738116798610417,2.95772408858825,1.05159766520451,1.24088811216816,0.925085549170393,0.598648903839862,3.3889597149721,-0.110939507155015,0.595347332199172
5.35526138955743,1.92512073194307,0.359482122702168,1.78549394769697,1.13894033632096,0.637885296553389,1.8497450551045,1.03065564694096,0.557187945493782,1.50748608914805,0.300563485946118,0.199380603316864,0.710888316698054,0.305259448401919,0.429405634094246,0.507486089148048,0.300563485946118,0.59225955621896,0.530933030283238,1.03065564694096,1.94121591265688,1.44407187795734,1.65732454875015,0.938973822423727,0.733601318335254,4.63825644272776,-0.184414059676893,0.726243398949375
2.99108415258394,1.11489356934443,0.372738950985815,-0.524873294224572,0.752206755221899,-1.43312064739964,0.757844255756762,0.515151442245579,0.679758985216776,0.863722064085474,0.228068224858715,0.264052794691772,1.24134776874044,0.415701818044268,0.334879417768695,-0.136277935914526,0.228068224858715,-1.67355209284767,0.222391650938545,0.515151442245579,2.31641538732016,0.76948317141347,0.94908760482288,0.892633493989595,0.776247457378034,2.38829919041277,0.0237282420928051,0.767069506441909
4.06455964647642,1.36806951032506,0.336584926613402,0.518613700530477,0.935091765302287,1.80306028233694,0.844144018134132,0.654497275771196,0.775338404005841,1.17339517467799,0.301313783044262,0.256787985451661,1.1357874366146,2.3611989508278,2.07890919965247,0.173395174677995,0.301313783044262,1.73772876669618,0.264906415325291,0.654497275771196,2.47067355831118,0.902634225358787,1.60209679271788,0.749408796057201,0.613381573485753,2.88497575526753,0.602057075756813,0.605960662248857
3.30232738016802,1.19497954918745,0.361859807226821,-0.213462093516194,0.751576768142056,-3.52089101986175,0.615712178930244,0.479132005624814,0.778175293620587,0.950797356615291,0.232192865715957,0.244208573047081,1.11696623309362,0.291735951082717,0.261186007633112,-0.0492026433847092,0.232192865715957,-4.71911364396564,0.187248632909361,0.479132005624814,2.55880108805249,0.846412572433198,1.078995823899,0.884875763080881,0.655115691949359,2.65764101252902,0.0647006048854403,0.642566153679002
2.89450007439852,1.35296653523663,0.467426671432296,-0.602882124554364,0.817289637375527,-1.35563753524729,0.817870897581802,0.600756849398677,0.734537506072089,0.814514832095557,0.230552226748191,0.283054669679905,1.49844044600538,2.33656102332298,1.55932858696647,-0.185485167904444,0.230552226748191,-1.24296853140821,0.245599452885874,0.600756849398677,2.44608382608181,0.960660821270181,0.619365525512135,1.20968949165839,0.711064713263467,2.95356914360476,-0.681842777116279,0.672056794028498
4.72251889835709,2.29908490054918,0.486834452128716,1.16154328860099,1.72727931378306,1.48705548104321,1.65542577654876,1.25731397633,0.759510933163824,1.31216856032849,0.43880371579354,0.334411087919747,0.942125862599589,0.715477765543317,0.759429067756524,0.312168560328493,0.43880371579354,1.40566274621567,0.453094211468278,1.25731397633,2.77495042864397,1.4599943610917,1.08803577969901,1.16930143881878,0.511021731174569,4.90040517455187,-1.14396964453756,0.487480111937362
