A	DA	B	DB	R
23	0	29.9	1	1
27.6	0	27.9	4	0
20.9	0	22.1	4	0
29.3	0	41	9	1
29.6	0	40.9	12	0
25.3	0	38.2	9	1
26.2	0	32.2	6	0
29.1	0	30.4	1	0
23.3	0	33.9	9	1
26.3	0	28.4	2	0
26	0	57.7	12	1
21.1	0	22.9	2	1
21.2	0	27.7	1	1
20.9	0	25.7	1	1
22.6	0	24.3	2	0
21.5	0	25.6	9	0
27.7	0	34.7	6	1
21.4	0	22.2	1	0
25	0	32.7	12	0
23.1	0	28.6	6	0
