A	DA	B	DB	R
29.8	0	26.9	2	0
25	0	32	2	1
24.7	0	35.4	6	0
24.5	0	54.2	9	1
20	0	25.2	1	1
28	0	31.9	2	1
27.2	0	43	12	1
25.3	0	43.4	9	1
22.8	0	22.6	4	0
24.9	0	25.8	1	0
29.3	0	30.5	1	0
26.9	0	31.9	9	0
26.2	0	33.1	6	1
29.6	0	41.3	6	1
28.1	0	37.9	6	1
26.7	0	28.7	2	0
20.6	0	25.9	9	0
20.4	0	27.9	2	1
23.8	0	22.5	2	0
26.1	0	45.8	12	1
24.9	0	31.8	12	0
24	0	30.1	4	1
27.6	0	27.4	1	0
24.6	0	25.6	1	0
29.6	0	32.3	2	0
