A	DA	B	DB	R
27.2	0	56.8	12	1
23.5	0	27.3	4	0
22.1	0	20.9	2	0
22.5	0	32.9	9	1
21.9	0	23.9	6	0
25.1	0	24.1	1	0
26.9	0	31.6	6	0
22.8	0	28.4	4	0
22.2	0	26.9	4	0
23.8	0	29.4	4	0
25.1	0	39.5	9	1
29	0	48.4	12	1
20.2	0	20.5	4	0
20.3	0	25.2	9	0
25.7	0	27.1	1	0
27.9	0	41.4	9	1
24.1	0	31.3	6	1
23.8	0	25.2	4	0
23.6	0	25.5	4	0
26	0	39.2	4	1
23.8	0	44.6	12	1
29.8	0	36.5	6	1
23.2	0	24.3	6	0
20.3	0	22.7	4	0
20.1	0	28.4	12	1
29	0	29.9	1	0
26.5	0	36.4	12	1
28.3	0	33.1	6	0
23	0	25.8	4	0
20.3	0	29.2	9	1
