A	DA	B	DB	R
27.6	0	28.8	1	0
29.3	0	68	12	1
29.3	0	42.2	9	1
25.3	0	36.4	12	0
23.5	0	21.6	2	0
23.7	0	35.5	6	1
26.4	0	33.2	6	0
28	0	39.7	9	1
23.2	0	27.2	4	0
28.5	0	31.7	2	0
23	0	24.5	1	0
22.9	0	42	6	1
29.9	0	48.8	9	1
23.9	0	25.6	6	0
23.5	0	50	12	1
21.1	0	28.2	6	0
21	0	26.2	4	0
21.5	0	24.3	2	1
22.5	0	22.4	1	0
