A	DA	B	DB	R
28.8	0	43.4	4	0
23.1	0	27.6	4	0
28.3	0	31.5	2	0
25.3	0	83.8	6	1
24.4	0	37.4	9	0
20.6	0	37.4	12	0
27.6	0	47.7	9	0
21.9	0	30.2	1	1
22.3	0	29.1	6	0
26	0	50.2	9	0
28.9	0	42.1	4	0
23.4	0	32	2	0
23.6	0	36	12	0
25.5	0	37	9	0
25.3	0	23.6	12	0
24.3	0	44.9	1	1
22.9	0	20	4	0
27.9	0	43.6	9	0
28.9	0	33.1	2	0
26.7	0	32.1	9	0
28.7	0	59.2	6	1
20.1	0	26.8	4	0
24	0	43.3	9	0
26.5	0	32.1	4	0
20.1	0	25.4	4	0
