A	DA	B	DB	R
23.9	0	33	9	1
27.6	0	38.1	12	1
21.6	0	23.6	12	1
27.9	0	22.5	9	0
28.6	0	30.4	2	1
29.7	0	33.2	4	1
21.8	0	24.2	4	1
25.8	0	22.1	4	0
25.4	0	24.8	9	0
30	0	30.7	1	1
21.9	0	29.3	6	1
22.9	0	28.8	6	1
21.2	0	26.1	12	1
25	0	30.1	12	1
21.8	0	30.1	9	1
25.5	0	27.2	2	1
23.7	0	31.8	12	1
29	0	31.9	4	1
22.7	0	25.9	1	1
28.6	0	29.8	2	1
26.4	0	30.4	4	1
24.4	0	31.2	12	1
