A	DA	B	DB	R
25.9	0	27.1	1	1
23.9	0	23.9	6	0
23.4	0	33.2	12	0
23.8	0	26	2	1
20.3	0	23.7	4	0
27.7	0	50.6	9	1
27	0	29.5	2	1
24.1	0	42.9	12	1
20.5	0	21.4	1	1
28	0	35	6	1
25	0	32.5	12	0
21.7	0	25.4	12	0
24.5	0	28.6	9	0
21.7	0	35.9	9	1
26.9	0	26.8	2	0
21.8	0	23.9	4	0
23.3	0	30.6	9	1
29.2	0	33	2	1
23.8	0	30.4	9	1
