A	DA	B	DB	R
27	0	29.4	2	1
28.2	0	43.4	6	1
23.6	0	23.4	4	0
20.1	0	29.3	9	1
23.8	0	28	9	1
28.6	0	34.3	9	1
22.3	0	24.8	6	0
23.9	0	24.5	1	1
23.6	0	21.9	1	0
21.2	0	23	4	1
20.4	0	19.8	1	0
22	0	30.4	9	1
22.9	0	21.5	4	0
29.8	0	38.3	9	1
24.5	0	27.1	4	1
25.3	0	25.9	1	0
24.3	0	22.8	2	0
27	0	35	12	1
29.4	0	35.2	9	1
24.2	0	29.9	12	1
25.2	0	27.9	6	1
