A	DA	B	DB	R
26.6	0	25.6	4	0
24.1	0	45.7	12	1
28.4	0	40.1	6	1
23.3	0	22.4	1	0
26.8	0	33.1	9	1
25.3	0	28	1	1
21.8	0	27.8	12	1
21.7	0	22.1	1	0
25.1	0	25.6	1	0
22.8	0	27.4	12	1
29.3	0	29.9	1	0
21.7	0	25.5	9	1
21.9	0	21.7	4	0
28.1	0	33	6	1
20.6	0	28.4	9	1
27.8	0	26.1	4	0
21.7	0	26	1	1
28.2	0	32.2	1	1
20.8	0	23.3	4	0
20.2	0	28.9	12	1
28.8	0	27.9	1	0
23.9	0	27	6	0
