A	DA	B	DB	R
24.3	0	30.6	6	1
22.7	0	25.7	4	0
25.8	0	37.7	12	0
29.6	0	37.5	6	1
21.6	0	35.1	6	1
24.8	0	26.8	2	0
23.1	0	28.8	6	1
27.2	0	29.1	6	0
27.8	0	28.3	6	0
26.2	0	32	1	1
26.3	0	39.5	12	0
23.2	0	41.8	9	1
23	0	30.5	9	0
20	0	21.2	1	0
25	0	34	4	1
29.3	0	34.8	4	1
29.3	0	27.6	1	0
20.8	0	24.5	6	0
29.5	0	53	12	0
28.6	0	30.4	1	1
22.1	0	28.7	9	0
25.6	0	28.7	2	0
25.3	0	35	6	1
23.8	0	29.9	2	1
28.9	0	56.6	12	1
