A	DA	B	DB	R
24.8	0	25.2	6	0
21.6	0	29.9	9	1
21.5	0	27.7	9	0
27.3	0	30.5	9	0
27.8	0	30.1	2	0
24.2	0	25.3	1	0
25.4	0	41.6	6	1
24.6	0	37.9	12	1
24.2	0	32.7	9	0
28.3	0	33.8	1	1
24	0	25	1	0
26.8	0	33.8	6	1
20.6	0	23.2	6	0
29.5	0	37.1	6	1
28.4	0	30.3	2	0
21.9	0	29.3	9	0
25.4	0	25	6	0
29.4	0	30.7	1	0
25.8	0	36.6	9	1
22.6	0	28.2	6	1
26.4	0	32.5	6	0
22.7	0	33.6	12	0
28.3	0	26.3	2	0
28.1	0	30.5	2	0
26.5	0	31	9	0
27.8	0	27.2	2	0
21.6	0	33.1	12	0
22.4	0	32.3	9	1
