A	DA	B	DB	R
22.3	0	41.6	9	1
21.7	0	22.6	1	0
29.7	0	28.1	2	0
21	0	22.1	1	0
20.3	0	25.5	2	1
29.6	0	56.3	12	1
23.2	0	25.6	2	0
21	0	30.2	6	0
27.4	0	37.6	6	0
22.5	0	22	1	0
24.7	0	31.7	4	0
23.1	0	43.1	9	1
23.2	0	34.1	12	0
24	0	26.5	2	0
23.7	0	32.7	12	0
22.7	0	26.7	1	1
26.1	0	27.8	1	0
27.9	0	33	4	0
27	0	41.6	9	1
26.1	0	27.6	1	0
25.3	0	31.3	4	0
22.3	0	39.4	12	0
25	0	29.2	4	0
