A	DA	B	DB	R
24.4	0	33.7	9	0
24.8	0	26.2	1	0
28.4	0	61.6	9	1
27.5	0	47.7	12	0
20.4	0	21.9	1	0
26.5	0	35.1	4	0
24.6	0	44.2	12	0
27.3	0	32.6	2	1
29.2	0	40.3	9	1
20.7	0	18.5	2	0
29.5	0	45.6	9	1
23.5	0	31.8	12	0
27.7	0	33.7	6	0
28.4	0	33	4	0
20.5	0	22.3	2	0
25.3	0	27	6	0
27.1	0	41.9	12	1
25.6	0	24	1	0
24.6	0	37.8	9	1
