A	DA	B	DB	R
23.1	0	25.2	2	0
29.9	0	36.4	4	1
27.9	0	29.1	9	0
22	0	33.3	12	0
24.9	0	31.3	1	1
27.5	0	42	6	1
23.6	0	25.9	2	0
26.4	0	42.6	12	1
26.3	0	41.3	12	1
25.7	0	35.4	9	0
28.8	0	30.6	4	0
22.2	0	27.9	6	0
20.3	0	22.6	2	0
21.5	0	24.3	2	1
21.8	0	29.9	1	1
27.3	0	53.5	9	1
29.4	0	38.9	6	1
25.4	0	23.3	2	0
28.3	0	36	6	0
20	0	24	4	0
20.8	0	29.1	12	0
27.7	0	33.9	4	1
