A	DA	B	DB	R
27.5	0	32.3	4	1
22	0	26.4	6	1
26.2	0	27.5	9	0
23.7	0	25	2	1
27.8	0	27.7	4	0
28.6	0	36.8	12	1
24.4	0	27.4	6	1
29.4	0	30.5	2	0
27.5	0	28.1	1	0
29.2	0	34.7	9	1
29	0	28.1	1	0
28.3	0	27.2	4	0
25	0	42.7	9	1
21.2	0	22.9	2	0
22.9	0	25.1	2	1
26.3	0	27.4	1	0
20.2	0	21.1	1	1
27.4	0	34.3	2	1
26.3	0	39	12	1
29.3	0	33.3	4	1
28.4	0	29.3	1	0
23.7	0	22.3	2	0
22.3	0	28.5	9	1
22.5	0	26.4	2	1
21.3	0	23.6	4	1
24.8	0	26.2	6	0
29.2	0	36.1	6	1
25.2	0	32.6	9	1
21.2	0	24.3	9	0
