A	DA	B	DB	R
23.5	0	25.6	2	1
28.2	0	34.1	6	1
28.7	0	33.7	6	1
22.4	0	28.5	4	1
27.1	0	28.4	2	1
20.4	0	19.8	2	0
26.7	0	33.6	9	1
29.9	0	30.5	1	0
27.2	0	29.6	6	1
26	0	29.6	2	1
20.4	0	24.8	12	1
22.5	0	23.2	2	1
21.1	0	20.3	4	0
21.2	0	27.2	2	1
29.5	0	30.8	1	1
28.2	0	39.5	12	1
21.4	0	24.6	2	1
22	0	28.9	9	1
28.7	0	36.4	9	1
25.1	0	29.3	6	1
27	0	28.7	4	1
24.1	0	29	12	1
