A	DA	B	DB	R
25.1	0	34.6	9	0
22.1	0	24.6	2	0
25.6	0	47.4	6	1
21.8	0	28.2	9	0
26.2	0	42.3	9	1
26.3	0	41.2	6	1
22.2	0	33.2	6	0
20.3	0	25	4	0
24.4	0	55.8	9	1
20.7	0	19.7	2	0
26.5	0	44.6	6	1
26	0	25.1	1	0
20.9	0	29.3	6	0
21.7	0	24.9	2	0
20	0	26.2	4	0
23.9	0	25	1	0
25.7	0	23.3	2	0
21.9	0	20	1	0
29.2	0	35.7	4	0
22.4	0	25.5	2	0
21.6	0	31.7	6	0
25.6	0	30.1	1	1
26.2	0	51.6	9	1
26.6	0	40.2	6	1
29.7	0	32	1	0
