A	DA	B	DB	R
26	0	27.2	1	0
24.5	0	34.9	2	1
23.1	0	49.1	12	1
26.8	0	30.1	6	0
24.8	0	41.6	9	1
23.9	0	26.4	4	0
23.7	0	26.3	1	0
22.7	0	23.8	1	0
20.4	0	26.4	12	0
22.3	0	27.2	4	0
25	0	38.6	9	1
24.4	0	49.5	12	1
21.7	0	35	12	0
26.2	0	30.2	1	1
29.4	0	29.9	6	0
25	0	31.6	6	0
25.1	0	26.6	1	0
21.2	0	22.6	1	0
26.3	0	43.3	9	1
24	0	47.9	9	1
22.9	0	29.1	9	0
28.8	0	39.2	9	0
22.2	0	30.1	4	1
