0.47673,0.20626,0.63443,0.28141,0.67648,0.27459,0.85815,0.34347
0.50713,0.21247,0.5825,0.20129,0.66888,0.22836,0.81836,0.38513
0.4415,0.1944,0.55967,0.23486,0.74213,0.29251,0.86374,0.3778
0.47039,0.18834,0.52142,0.23087,0.71499,0.25162,0.89283,0.35753
