2.2781,0.4528,3.1562,0.61214,4.1044,0.90815,4.9063,1.0057
2.2358,0.41845,3.2069,0.631,3.9914,0.80996,4.9564,0.92888
2.1629,0.42371,3.181,0.51814,4.0259,0.71727,4.8924,0.92856
2.15,0.42918,3.1942,0.65598,4.1232,0.69945,4.9574,0.89788
