type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagNormAccuracy,lagReward,lagReward2,lagReward3,lagDelay,rewardRate,lagRewardRate,windowReward
3,74,2,52,4,1.56137278000006,large reward,13.95,0,-0.438627219999944,-1.32872615107386,-0.652598006502077,1.42776656399974,-0.832684349610738,large reward,1.2,1.2,4,0.575,0.575,1.93333333333333
3,74,2,53,10,5.18588640300004,medium reward,15.15,0,0.18588640300004,1.22485108984799,0.242340344206628,1.56137278000006,-0.652598006502077,large reward,2.3,1.2,4,0.12,0.575,1.93333333333333
3,74,2,54,8,3.80458989199997,large reward,17.45,0,-0.195410108000033,0.251686770345432,0.105178796178619,5.18588640300004,0.242340344206628,medium reward,2.3,2.3,10,0.2875,0.12,1.93333333333333
3,74,2,55,6,2.84401690699997,small reward,17.95,0,-0.155983093000032,-0.425065359147219,-0.279335657812251,3.80458989199997,0.105178796178619,large reward,1.2,2.3,8,0.0833333333333333,0.2875,1.33333333333333
3,74,2,56,10,4.14276044600001,small reward,18.45,0,-0.857239553999989,0.489937945555444,-0.587259236480319,2.84401690699997,-0.279335657812251,small reward,2.3,1.2,6,0.05,0.0833333333333333,1.1
3,74,2,57,10,4.65822753399971,medium reward,19.65,0,-0.341772466000293,0.853099782224388,-0.177307516658954,4.14276044600001,-0.587259236480319,small reward,0.5,2.3,10,0.12,0.05,0.733333333333333
3,74,2,58,6,3.08288468699993,large reward,21.95,0,0.0828846869999325,-0.256775930538983,-0.0107815701417912,4.65822753399971,-0.177307516658954,medium reward,0.5,0.5,10,0.383333333333333,0.12,1.33333333333333
3,74,2,63,6,3.11010032899958,no reward,24.95,0,0.110100328999579,-0.237601704356919,0.0198164113339104,0.346992860999762,-3.08668797031286,small reward,1.2,0,6,0,0.0833333333333333,0.566666666666667
3,74,2,64,10,4.12990342400008,medium reward,26.15,0,-0.870096575999924,0.480879792605838,-0.597484444652402,3.11010032899958,0.0198164113339104,no reward,0.5,1.2,6,0.12,0,0.566666666666667
3,74,2,66,4,1.62752347899959,no reward,26.25,0,-0.372476521000408,-1.28212102359844,-0.563434209835012,7.794526873,4.05187909102877,no reward,1.2,0,8,0,0,0.4
3,74,2,67,8,3.71048393199999,medium reward,27.45,0,-0.289516068000012,0.185386333187149,0.0120926091416541,1.62752347899959,-0.563434209835012,no reward,0,1.2,4,0.15,0,0.4
3,74,2,68,6,3.13156099100024,medium reward,28.65,0,0.131560991000242,-0.222482032102893,0.0439441882337215,3.71048393199999,0.0120926091416541,medium reward,0,0,8,0.2,0.15,0.8
3,74,2,70,10,4.473844181,large reward,33.25,0,-0.526155818999996,0.723196246799077,-0.323947863692522,NaN,NaN,large reward,1.2,1.2,8,0.23,0.2875,1.93333333333333
3,74,2,71,8,2.79640908700003,no reward,33.3,0,-1.20359091299997,-0.458606478946108,-0.892076924727087,4.473844181,-0.323947863692522,large reward,2.3,1.2,10,0,0.23,1.53333333333333
3,74,2,72,8,4.20928127600018,small reward,33.8,0,0.209281276000183,0.536803841287703,0.505484768970364,2.79640908700003,-0.892076924727087,no reward,2.3,2.3,8,0.0625,0,0.933333333333333
3,74,2,73,4,3.54672024199999,small reward,34.3,0,1.54672024199999,0.0700099613010799,2.02342991296824,4.20928127600018,0.505484768970364,small reward,0,2.3,8,0.125,0.0625,0.333333333333333
3,74,2,74,8,4.37714980300007,small reward,34.8,0,0.377149803000066,0.655072192465584,0.671534199866498,3.54672024199999,2.02342991296824,small reward,0.5,0,4,0.0625,0.125,0.5
3,74,2,75,8,4.1938639519999,medium reward,36,0,0.193863951999901,0.525941879717684,0.490234513773986,4.37714980300007,0.671534199866498,small reward,0.5,0.5,8,0.15,0.0625,0.733333333333333
3,74,2,76,8,3.87264214300012,medium reward,37.2,0,-0.127357856999879,0.299631597547836,0.172493603496756,4.1938639519999,0.490234513773986,medium reward,0.5,0.5,8,0.15,0.15,0.966666666666667
3,74,2,77,6,3.06131576999996,small reward,37.7,0,0.0613157699999647,-0.271971871647589,-0.0350310558906314,3.87264214300012,0.172493603496756,medium reward,1.2,0.5,8,0.0833333333333333,0.15,0.966666666666667
3,74,2,79,10,3.81921071600027,large reward,41.2,0,-1.18078928399973,0.261987574065351,-0.844578804206456,NaN,NaN,medium reward,0.5,1.2,6,0.23,0.2,1.33333333333333
3,74,2,80,8,4.34594256999981,small reward,41.7,0,0.345942569999806,0.63308577215365,0.640665141966563,3.81921071600027,-0.844578804206456,large reward,1.2,0.5,10,0.0625,0.23,1.33333333333333
