type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagNormAccuracy,lagReward,lagReward2,lagReward3,lagDelay,rewardRate,lagRewardRate,windowReward
3,1,1,23,4,2.42316819400003,no reward,NaN,0,0.423168194000027,-1.29770723946012,-0.422059273588271,4.88141608600199,-0.908247830030216,no reward,0,0,10,0,0,0
3,1,1,24,10,5.61007557700214,no reward,NaN,0,0.610075577002135,0.994521750579076,-0.208974566075201,2.42316819400003,-0.422059273588271,no reward,0,0,4,0,0,0
3,1,1,25,8,4.6216668149973,no reward,NaN,0,0.621666814997297,0.28359452678823,0.00643036904844204,5.61007557700214,-0.208974566075201,no reward,0,0,10,0,0,0
3,1,1,26,8,5.04703688100199,no reward,NaN,0,1.04703688100199,0.589548067199037,0.620451910292737,4.6216668149973,0.00643036904844204,no reward,0,0,8,0,0,0
3,1,1,27,10,6.50259106000158,no reward,NaN,0,1.50259106000158,1.63647635368491,0.647546514945458,5.04703688100199,0.620451910292737,no reward,0,0,8,0,0,0
3,1,1,28,6,3.04526675799934,no reward,NaN,0,0.0452667579993431,-0.850253896238804,-1.01073426250804,6.50259106000158,0.647546514945458,no reward,0,0,10,0,0,0
3,1,1,29,8,4.60267762600051,no reward,NaN,0,0.602677626000514,0.269936279376359,-0.0209805186153268,3.04526675799934,-1.01073426250804,no reward,0,0,6,0,0,0
3,1,1,30,6,3.81803324499924,no reward,NaN,0,0.818033244999242,-0.294430481514001,0.0918059910048068,4.60267762600051,-0.0209805186153268,no reward,0,0,8,0,0,0
3,1,1,31,6,4.00675036300163,no reward,NaN,0,1.00675036300163,-0.158692979034648,0.361057081243395,3.81803324499924,0.0918059910048068,no reward,0,0,6,0,0,0
3,1,1,32,6,3.60370158200021,no reward,NaN,0,0.603701582000213,-0.448591614037055,-0.213990507723032,4.00675036300163,0.361057081243395,no reward,0,0,6,0,0,0
3,1,1,33,10,6.66436937199978,no reward,NaN,0,1.66436937199978,1.75283773233676,0.802800443104468,3.60370158200021,-0.213990507723032,no reward,0,0,6,0,0,0
3,1,1,34,8,5.22134450799786,no reward,NaN,0,1.22134450799786,0.714921335941,0.87206490879052,6.66436937199978,0.802800443104468,no reward,0,0,10,0,0,0
3,1,1,35,6,2.76751215699915,no reward,NaN,0,-0.232487843000854,-1.0500328894801,-1.40701908250589,5.22134450799786,0.87206490879052,no reward,0,0,8,0,0,0
3,1,1,36,10,4.73239079700215,no reward,NaN,0,-0.267609202997846,0.36323434399717,-1.05126305392817,2.76751215699915,-1.40701908250589,no reward,0,0,6,0,0,0
3,1,1,37,8,3.77671377500155,no reward,NaN,0,-0.223286224998446,-0.324150104835008,-1.21325904814605,4.73239079700215,-1.05126305392817,no reward,0,0,10,0,0,0
3,1,1,38,8,4.0846721170019,no reward,NaN,0,0.0846721170019009,-0.102646636292842,-0.76872128936542,3.77671377500155,-1.21325904814605,no reward,0,0,8,0,0,0
3,1,1,39,4,1.34700973799772,no reward,NaN,0,-0.652990262002277,-2.07174969324506,-2.35207965455507,4.0846721170019,-0.76872128936542,no reward,0,0,8,0,0,0
3,1,1,40,10,4.27610089799782,no reward,NaN,0,-0.723899102002179,0.0350412688113716,-1.48915116343253,1.34700973799772,-2.35207965455507,no reward,0,0,4,0,0,0
3,1,2,41,6,2.70064685199759,small reward,0.5,0,-0.29935314800241,-1.09812672219387,-1.50241878159718,4.27610089799782,-1.48915116343253,no reward,0,0,10,0.0833333333333333,0,0.166666666666667
3,1,2,42,10,4.60638802500034,large reward,2.8,0,-0.393611974999658,0.272605037244059,-1.17218423965808,2.70064685199759,-1.50241878159718,small reward,0,0,6,0.23,0.0833333333333333,0.933333333333333
3,1,2,43,4,2.61623913400035,large reward,5.1,0,0.616239134000352,-1.15883818786378,-0.0757990671152493,4.60638802500034,-1.17218423965808,large reward,0.5,0,10,0.575,0.23,1.7
3,1,2,44,10,5.14526786699935,medium reward,6.3,0,0.145267866999347,0.660202117274121,-0.65503697039382,2.61623913400035,-0.0757990671152493,large reward,2.3,0.5,4,0.12,0.575,1.93333333333333
3,1,2,45,6,4.65627020000102,medium reward,7.5,0,1.65627020000102,0.30848350934294,1.28775586773855,5.14526786699935,-0.65503697039382,medium reward,2.3,2.3,10,0.2,0.12,1.56666666666667
3,1,2,46,10,4.17514328899779,medium reward,8.7,0,-0.824856711002212,-0.0375739440903979,-1.58603723661007,4.65627020000102,1.28775586773855,medium reward,1.2,2.3,6,0.12,0.2,1.2
3,1,2,47,4,2.79702819299928,small reward,9.2,0,0.797028192999278,-1.02880305589554,0.248434382501383,4.17514328899779,-1.58603723661007,medium reward,1.2,1.2,10,0.125,0.12,0.966666666666667
3,1,2,48,8,4.92325745199923,no reward,9.25,0,0.923257451999234,0.500517931888569,0.441776347894863,2.79702819299928,0.248434382501383,small reward,1.2,1.2,4,0,0.125,0.566666666666667
3,1,2,49,8,3.63929657799963,small reward,9.75,0,-0.36070342200037,-0.422989401005896,-1.41162072387257,4.92325745199923,0.441776347894863,no reward,0.5,1.2,8,0.0625,0,0.333333333333333
3,1,2,50,4,1.98733705999985,small reward,10.25,0,-0.0126629400001548,-1.61118505354575,-1.20369414026484,3.63929657799963,-1.41162072387257,small reward,0,0.5,8,0.125,0.0625,0.333333333333333
