type,id,D1R1,D1R2,D1R3,D1R4,D2R1,D2R2,D2R3,D2R4,D3R1,D3R2,D3R3,D3R4,D4R1,D4R2,D4R3,D4R4
1,1,0.462038741116918,0.574982812497927,0.563600387636563,0.433228613737902,0.540831728437518,0.674639697916125,0.86221684747759,0.877392639068489,0.50376063340684,0.907012641871423,0.799384144164581,0.596199466430053,1.00705521612153,0.473830582726522,0.789602972134108,0.818496931163824
1,2,0.370979086221832,0.487672877715738,0.612208475656385,0.411135518001943,0.623829817209034,0.641829410317187,0.392623397498567,0.682248013367407,0.558534630444885,0.296519663106555,0.430182576432275,0.383513292558517,0.498329177577615,0.448213089262941,0.813637308827197,0.767468716013685
1,3,0.3686470978287,0.410786540252244,0.519796123424668,0.354320784894079,0.640119138916113,0.792114145312981,0.538665266735369,0.481646088453796,0.757121506004525,0.939423982366538,0.471107418607705,0.983551654120127,0.998341655025473,0.673264351869177,1.00056535988599,1.21605028503491
1,4,1.05256918018547,0.746035383518556,0.70227937216916,0.723412410449242,1.32554023212458,0.869300232205009,1.24426151262714,1.42189003694835,1.45592898203047,1.16767635376333,1.14488192418448,1.10778835311476,0.699265371869818,1.40793834653354,1.59804165727438,1.33227394914128
1,5,0.510564698799837,0.233622694126949,0.206829593057757,0.294595158459388,0.941525927337092,0.753418860032773,0.583689325176724,0.297739405789139,0.466027046263557,0.860853907214461,0.780833238043633,0.627190235956359,1.13319768605447,1.21336375342695,1.47920878182909,0.985217694316079
1,6,0.331179698364034,0.240729258602331,0.331311947846504,0.0898949196297382,0.20803762789083,0.480130325827052,0.297962790062969,0.335934140691188,0.399472222214118,0.240872962375486,0.33226176812627,0.304350040601906,0.623311964927474,0.579107322935192,0.491237204040556,0.644940145713194
1,7,0.415794317048927,0.363504046724495,0.605693877895477,0.719032827993351,0.572284877594196,0.884179485161764,0.317728324478632,0.918866032111347,0.741896192986905,0.755221543042869,0.567385601511574,0.824626270924785,0.675432939806915,0.986210189671023,0.721793850459534,0.880737544675658
1,8,0.493227030628522,0.529047612289957,0.362983434616695,0.447327556185946,0.671763467828774,0.233570592080018,0.395251676805764,0.342782436007924,0.846282980548793,0.433492769728148,0.475773386751987,0.47203795292717,0.772398677171858,0.647929356191901,0.659082680314262,0.650818853119463
1,9,0.564801856267238,1.05304922317637,0.421639466919023,0.409492529006433,0.888997231394808,1.20348009339938,0.713781780142204,0.814582839655732,1.28142126789561,1.03809851511166,0.826684989765538,0.863321074342327,1.44421447943879,1.49883910640094,1.12989616288019,0.732592166661743
1,10,0.501588697656909,0.702161446774833,0.488083538880955,0.701081158457214,0.802042656447047,0.506714318708978,0.657742913422658,0.702955339519099,0.536442411086787,0.873492186669892,0.794213268406631,0.843547054901264,1.57953567223508,1.72921388418755,1.06311699262099,1.46218678841979
1,11,0.54820561678681,0.485341421705273,0.436872832592668,0.496692563789213,0.693709197594847,0.509151947866516,0.660308970663736,0.808816400378893,0.856980232834972,0.599231234752894,0.833435112488902,0.604169319864197,1.16717947742022,1.28008758884661,0.564588769249603,0.801692685677023
1,12,0.588259905286131,0.362843603663765,0.43032794049865,0.629537040194054,0.712585592323168,0.489557846188265,0.596068777316618,0.646610929386333,1.22768860867138,1.31537643555565,0.848566558987223,1.28957947144988,1.0207756217962,0.422547538230121,0.945288304816385,0.787078887759046
1,13,0.563843692249435,0.28262879408056,0.334687438217043,0.212050524917263,0.545055569068989,0.384026450958,0.29044105688616,0.468637281334549,0.509640287574462,0.640552413708558,0.547402085217326,0.387674772002173,0.593925624690553,0.786386546264704,0.502979106740764,0.645236694028064
1,14,0.29433911370929,0.255203482193292,0.324024855798387,0.329820317962075,0.390282366447199,0.190137799967433,0.635684962527103,0.20203736930235,0.413910537315208,0.36040514415674,0.292388499277877,0.466881755863301,0.47277262223024,0.345765110429132,0.606297863996118,0.462835115566196
1,15,0.409354638381416,0.386432261000858,0.339461200234093,0.472608692521231,0.723786025315353,0.323660839030407,0.64460707881667,0.461336886675509,0.421696689659411,0.570849400898356,0.391254577940613,0.741860221989389,0.769279113640611,1.10732330854767,0.857940718284736,0.491386191561702
1,16,0.60434775860512,0.50112609235771,0.42166175605435,0.430885306057742,0.623001070675876,0.752384560101321,1.01811728799913,0.387655433061757,0.386887771728606,0.667358599275116,0.731612985145552,0.568663047683052,0.872428681455754,1.21914076269544,1.09268483819014,0.955465631147318
1,17,0.877452802168487,0.468158475582754,0.485807180475675,0.924094858334098,0.92806317896561,0.571004985499203,0.525643598216101,0.558050673264012,0.453753975191832,0.783337927475911,0.789430759586988,0.59888673957292,1.1429290015571,0.947214486027978,0.968851159247699,0.72915985386
1,18,0.450070928585521,0.390603499667235,0.998817127042038,0.465623287196638,0.640651354065988,0.657670141914438,0.383027610127645,0.3795416750466,1.03582914178838,0.69618279493432,0.729921602589193,0.590330720428242,1.50938841823383,1.28802092266011,1.16096879254787,0.69659951257582
1,19,0.189824258353102,0.322278799538481,0.20144365585249,0.223811186433103,0.204901246810765,0.26606869816751,0.367946683519632,0.366320775280212,0.346585103985669,0.309205669871816,0.426204992244346,0.279937344186467,0.354303933273018,0.450715822387199,0.464187445285929,0.572740940936347
1,20,0.761713900254753,0.352940420344502,0.359349046499348,0.348231952541868,0.764399783049078,0.586371707996877,0.552391084049938,0.530444641656258,0.845241321401884,0.911447616726823,0.544369038548245,1.08064030667289,0.462784339869866,1.19598868131152,0.597622518745722,0.71844074016992
1,21,0.53734451382996,0.597817275623292,0.368310871225741,0.343195105584766,0.685137784045617,0.650290738245393,0.426021767724332,0.687607818754665,0.984585504985958,0.641045853153483,0.716940982134285,0.673740043694976,1.75743240401117,1.20029985323021,1.23793420192706,0.759871783865455
1,22,0.196634504617779,0.424843735032595,0.413957923426421,0.175549332503123,0.466495657818193,0.414943561380063,0.29625755170833,0.250431144967782,0.40501733657831,0.404195114021209,0.425840200683372,0.404494756284176,0.617787974286345,0.996649784223744,0.505911079672945,0.408931510729756
