type,id,D1R1,D1R2,D1R3,D1R4,D2R1,D2R2,D2R3,D2R4,D3R1,D3R2,D3R3,D3R4,D4R1,D4R2,D4R3,D4R4
1,17,2.26168962372718,2.44118347919994,2.86387109790003,2.52134760900003,3.45931750088898,3.08239761277784,3.34131399035706,4.01906564675005,3.80259301933347,4.0079669591111,4.11127471760001,4.12132775411101,5.04574685212469,5.81325141016676,5.19213500449996,5.300648952
1,18,2.38809537333332,1.87919465470002,2.29672433457134,2.33924410637513,2.52220866812507,2.7103144350001,2.62139565250001,3.00591768733329,3.48196616674988,3.54748354357132,3.79941596829999,3.54189023044432,3.59195633157144,4.97931126218185,4.77057980216659,4.68288220578555
1,19,1.69801102480023,1.68341573339994,1.62714938322238,1.71815574722213,2.79558799544429,2.76355752075017,2.75429246830782,2.73975609849992,4.03746817799993,4.17430332877787,3.97320437855514,4.04259971011116,5.07491039362492,5.11773251933331,5.29580720983328,5.34973176492856
1,20,2.28291550979984,1.95019827939977,1.98513373133331,1.97575968712499,2.58676234855516,3.02096980766651,3.01934737157145,3.22194041237526,3.17916158416657,3.13422148122249,3.37924835959984,4.01432300944463,4.15237569812473,4.06107612291635,4.3303154986667,4.02949948646137
1,21,2.3755196241117,2.48013268377771,2.25703978866719,2.69371126716699,3.82735755533374,3.4173058802503,3.61030485279935,3.71798960191609,4.76123489749989,4.55343041166649,5.015172285857,4.73563781200028,6.77469395057155,6.61260649022188,5.87578804527253,5.61695713308351
1,22,1.62651572309022,1.69888337989942,1.61814436687609,1.483357164666,2.29674793790036,2.34200551116677,2.37339185768747,2.36430884150059,3.26535312581803,3.29378126966694,3.06838358459936,3.16006595675071,3.70963812575019,4.08075860433261,4.16764946309063,4.12666293933289
1,23,2.97558813627273,3.17433779209996,3.00985134899993,2.86388486599996,3.48912936100007,3.63106121655548,3.42465110664281,3.4006109137498,3.98311895450017,4.0034443166667,4.23110675229991,3.90200397044444,5.08337672799996,5.04294074975019,5.25338097483367,4.99793293428573
1,24,2.78426879430026,2.95225514388848,3.01752366260043,2.79273806814282,4.13732205055546,3.56715816737483,3.74291298077777,4.28195805624985,4.94445157283296,4.82195670683329,5.0660026758751,5.29431820585679,5.30592966974996,5.70129033811099,5.99221184963674,6.49348923299976
1,25,1.7377612538178,2.25324811477771,2.17922150288905,1.66532557937512,2.91649143837526,2.96489114774977,2.81301025321435,3.07131279425039,4.0641643202501,3.95871536088897,3.73544705724976,3.64647724499951,4.40566927224972,4.50462568963634,4.65936086833335,4.91498861964296
2,1,2.43335646018221,2.1301127282725,1.93624847177792,2.43261211537492,2.68421717009137,2.90706277900037,2.55412165450016,2.62722203109099,3.5979060614288,3.74473962577758,3.72909215625032,3.59675819237464,4.01829649839965,4.54953957608344,4.49242800710035,4.34691612030796
