type,id,D1R1,D1R2,D1R3,D1R4,D2R1,D2R2,D2R3,D2R4,D3R1,D3R2,D3R3,D3R4,D4R1,D4R2,D4R3,D4R4
2,25,1.53422218280011,2.09620847929964,2.41678376460004,2.2611522469999,2.29812175740008,2.80785686869986,3.2230833044996,3.53451073829983,2.09686046339993,3.84502252190014,4.28962870169998,4.09017844900027,1.84260738839985,3.64963890799991,4.90666122559996,4.51871536749986
3,1,3.11682089733343,2.83297435589957,2.66288427050022,2.56837696460025,3.72004130410023,3.30719715020059,3.98293297977741,3.88804433329969,4.80428041249979,4.60134010789952,4.59530858444487,4.43717405844493,6.24675965550014,5.85262126569942,6.03731673189941,5.77564451229955
3,2,2.33870656412455,2.28034880860014,2.12133733012502,2.09211618179961,3.07406074499987,3.23187821020019,3.09933205379966,3.23159637890021,4.0112191649996,4.06906144779987,4.1391621908002,4.15247459139973,4.51901123260031,4.89188061380028,5.09861060570001,4.97825974460029
3,3,2.92803897514269,2.6289700703334,2.82514906574988,2.71973646490005,4.05278378411115,4.45127411233332,3.77746237587507,4.93620643857139,6.45191670611126,5.68604941569984,5.42362354933337,5.46749771759996,6.02765911477784,6.21064357960004,5.64538064110002,6.53134339033335
3,4,2.25546086499991,2.66107032044399,2.78579210050011,2.36442943849997,3.18136031955591,3.32382398374966,3.0807656538887,3.33422114519981,4.13043566179986,4.15748176911095,3.7636374012228,4.13418408222222,5.16552263369995,4.92227617989974,4.86995927388873,4.9989768035555
3,5,1.89185490299997,2.04350492811106,1.74102970650001,1.72572144339997,3.11441422290009,3.34418779999996,3.11785951579977,3.06050086000014,3.9661756134444,3.70975634980014,3.84184711422212,4.27292733219988,4.93180250310015,4.87494256349992,5.18553177211111,4.7177245423999
3,6,2.26575484440009,2.37164386188892,2.10820312388887,2.31337162620002,3.52136442950005,3.20963762820002,3.02987346542867,2.8562564324446,4.4822492123333,4.18196986530002,3.94287229270008,4.26160845199993,4.85151277349996,4.56037183169997,4.4784415212001,4.79549522519987
3,7,2.42538748160005,2.52827781944426,2.67461201312494,2.34518634810011,3.83776768050011,3.74255255544449,3.65587057729999,3.75611645399977,5.48828980049984,4.25999563577787,4.71823898699995,4.85791743622233,5.04829647888871,4.7849099899001,5.5876327117001,5.20871873910019
3,8,1.92147273755513,1.94107269855603,1.86654418711098,2.08236816610042,2.53747197175062,2.64029686639988,2.8891110236993,2.98649745119947,3.45165211580024,3.56136072409936,3.84247768266626,3.5159256324001,4.12429926980112,4.02514591289983,4.6264776652999,4.02791370550003
3,9,2.5834762507,2.48014706249996,2.31271996809974,2.56033139730007,3.21512779819968,2.83767945789987,3.37217770999996,3.38800793999981,4.17728240855548,4.52435529710019,4.39339311022235,4.38269035890044,5.12839926310025,5.2600102770999,5.15154648688905,5.67472833150005
3,10,2.51249064525018,2.38507300675019,2.74643827850014,2.12499923400012,3.34575664987506,3.62442331637476,3.60603437825011,2.89363661466713,3.19614823880001,3.06660113530015,3.52085845070033,3.9047944588001,4.4413498201,3.90276392870037,4.20526291499991,4.80454785809961
3,11,1.61114927620019,1.46672840199941,1.7517116862,1.70264153089956,2.63313745150003,2.69652353855579,2.82133572409966,2.34602754969983,3.33796467288873,3.34151852390005,3.24464031966697,3.17474339470027,3.9926699046666,3.96256319809982,4.05730428444501,3.81865538522187
3,12,2.62277800100082,2.51541204389941,2.61537442000028,2.57450153922239,3.60404156588912,3.40680878622273,3.52087535659994,3.5490574917003,4.25412558290045,4.44621712319931,4.2731891775009,4.34316849299931,5.11796422449988,5.21877876990002,5.09151175890001,5.62329044149992
3,13,1.81226685430001,2.04681851260002,1.90714994444448,1.61363849822227,2.33386402520005,2.60907710466674,2.39606017790006,2.6976881594002,2.72172120160003,2.90424173422227,3.25613770450004,3.31303697870003,3.41830408149999,3.27334168459984,2.71742392790002,3.58273581960007
3,14,2.52541456077819,2.5846678498749,2.47023577540021,2.44278211999995,3.97200514085723,3.8800650819001,3.91588044169985,4.10891090050027,5.12996705889982,4.87883673899996,5.14295901144477,5.47733038599981,7.36628885209993,6.89843395369953,6.23628354912512,6.75421059690016
3,15,2.00587727939983,2.02691557555631,1.91866577833328,2.08865117580044,3.0010926229008,3.0581104692222,3.27975578469977,2.975942625111,3.8880956457002,4.10418151990016,4.06758496269995,4.10868965869922,4.84305819877813,5.24094030069973,5.33082234360027,4.9590564008
3,16,1.68322903533408,1.1896276093333,1.40591102809958,1.32268739612437,2.19904665866569,2.23913793780011,2.32230974159975,2.33922586387553,3.15608611733316,3.10695426660022,3.38909968511143,3.52871595533321,3.92225062540019,4.7824319047495,4.00003386700082,4.00927147820003
3,17,1.91975805599997,1.90841597739977,1.79527961211114,1.61669414450007,2.28490895166659,2.14923108599996,2.68695441749992,2.51107150099983,3.27388904949999,3.13763877555554,2.98200711950003,3.15893057049993,4.01270897270006,3.95781441940003,4.03028941719999,3.97589252740004
3,18,1.88716829270033,1.76872575010002,1.70712484859996,1.65170537189952,2.603210059666,2.7790077302001,2.75501318480019,2.67254455399961,3.931484843,3.57826786370042,3.54982338270038,3.55700185980022,4.55275779350013,5.44296332799968,4.97250568489981,5.19983729089963
3,19,2.05284495189992,1.86861138611094,2.05957138480005,2.06837373375006,2.61843204779977,2.79463684649997,3.10918063530014,2.91168158111115,3.82061220811119,3.74744881433344,3.7734394629,4.34063334950004,4.89106031988894,4.68576674799999,4.73455488580003,4.85434989688891
3,20,1.86928194850003,1.83641377189992,1.7425085895556,1.72006192260001,2.66428848620017,2.9293998347001,2.7747231199,2.60273649659994,3.78566569559985,3.88303668220001,3.7880667072,3.96955184879998,4.73774494220011,5.10572859459999,4.77223463079999,4.39903106479983
3,21,2.81275170120002,2.75301788722234,2.54176491650001,2.89198231962476,3.76451472211112,3.31442190559981,3.42716312509988,2.83839494679999,4.10508731879995,4.23819616320006,4.08131794255557,3.83520800699996,4.89144428169993,4.84954423409999,4.95966711220001,4.41753605450008
3,22,3.10231075839984,2.78244955855573,2.57876104999963,2.91949662111195,4.25856292589961,4.9054662535993,4.28460682920049,4.61370652449969,5.93242768299933,6.00725362470039,5.78475957680002,5.81224869259968,7.63223630680022,7.40565503000053,7.42123748609956,6.94878682690069
3,23,2.41224605899997,2.29816500825007,1.96507174649987,2.34664409189991,2.59267590289987,2.8524584032223,2.25876659700003,2.82540775633318,2.94659700300012,2.50015237460011,2.8053781772001,3.62673695466669,3.81256986280009,4.03845706970001,3.57414586799991,3.90744361077794
3,24,1.65962358966666,2.44380388077767,1.62994744733351,1.83954341133323,2.89838410679968,3.02814725455543,3.17420602099997,3.32926453570012,3.66763428800004,3.70300126800011,3.9843172708001,3.44537500977781,4.66867859450019,5.10227455955555,4.4468578934443,4.67908479733337
3,25,2.7359567059998,2.25227310811114,2.13910127500011,2.05316384609998,3.8777321307999,3.81762854830004,3.18684804050001,3.20272981800003,4.49940901950001,4.39037041722218,4.34249366344448,4.00105877750007,4.31413772199996,4.66004418599998,5.07878544959997,5.29203723739997
