id,trial,sample,reproduction,diff,absDiff,relDiff,SR,absError
1,1,2.01375270747048,1.41693483389645,-0.596817873574028,0.596817873574028,0.703629014943098,1.42120347336852,0.296370985056902
1,2,6.68589444227927,6.62361110141092,-0.0622833408683547,0.0622833408683547,0.990684366705747,1.00940323033988,0.00931563329425253
1,3,9.97418245481472,8.72607105092993,-1.24811140388479,1.24811140388479,0.874865793809266,1.14303245946545,0.125134206190734
1,4,6.68589444227927,4.82114933601906,-1.86474510626021,1.86474510626021,0.721092649254495,1.38678434877107,0.278907350745505
1,5,3.00416602394643,1.41768045938807,-1.58648556455837,1.58648556455837,0.471904830854097,2.11907133518872,0.528095169145903
1,6,9.97418245481472,7.62485958410889,-2.34932287070583,2.34932287070583,0.764459605451496,1.30811359144267,0.235540394548504
1,7,3.00416602394643,3.31962749455579,0.315461470609356,0.315461470609356,1.10500800158673,0.904970822441158,0.105008001586726
1,8,6.68589444227927,5.02193016151523,-1.66396428076404,1.66396428076404,0.751123160090337,1.33133959000776,0.248876839909663
1,9,3.00416602394643,2.51900367225471,-0.485162351691721,0.485162351691721,0.838503482222868,1.19260089099333,0.161496517777132
1,10,9.97418245481472,5.32205266311757,-4.65212979169714,4.65212979169714,0.533582846236037,1.87412321639298,0.466417153763964
1,11,6.68589444227927,6.42362730458763,-0.262267137691644,0.262267137691644,0.960773066347988,1.04082851094184,0.0392269336520119
1,12,4.48168907033806,3.72024600892019,-0.76144306141788,0.76144306141788,0.830099087761918,1.20467545952395,0.169900912238082
1,13,9.97418245481472,5.52282734258142,-4.4513551122333,4.4513551122333,0.553712283447898,1.80599208269884,0.446287716552102
1,14,4.48168907033806,2.51887460557145,-1.96281446476661,1.96281446476661,0.562036894134972,1.7792426270149,0.437963105865028
1,15,3.00416602394643,1.41752345619352,-1.58664256775291,1.58664256775291,0.471852569030585,2.11930604098328,0.528147430969415
1,16,2.01375270747048,1.61786595782451,-0.395886749645971,0.395886749645971,0.803408458160062,1.24469687845976,0.196591541839938
1,17,14.8797317248728,14.5330548994357,-0.346676825437154,0.346676825437154,0.976701406191507,1.02385436701616,0.0232985938084926
1,18,14.8797317248728,10.6287380099984,-4.25099371487442,4.25099371487442,0.714309787738411,1.39995281762289,0.285690212261589
1,19,2.01375270747048,0.917002579936707,-1.09675012753377,1.09675012753377,0.455370004735376,2.19601640336657,0.544629995264624
1,20,14.8797317248728,8.92709967328256,-5.95263205159028,5.95263205159028,0.599950310821807,1.66680470359322,0.400049689178193
1,21,2.01375270747048,1.41772934828305,-0.59602335918743,0.59602335918743,0.704023559111134,1.42040701203601,0.295976440888866
1,22,4.48168907033806,3.72039463116153,-0.761294439176539,0.761294439176539,0.83013224986643,1.20462733517569,0.16986775013357
1,23,3.00416602394643,1.41757011016762,-1.58659591377882,1.58659591377882,0.471868098789501,2.11923629201748,0.5281319012105
1,24,2.01375270747048,0.91676400212873,-1.09698870534175,1.09698870534175,0.455251530502124,2.19658789262508,0.544748469497876
1,25,4.48168907033806,3.32019460573883,-1.16149446459923,1.16149446459923,0.740835554102459,1.34982722476316,0.259164445897541
1,26,4.48168907033806,2.41868030713431,-2.06300876320376,2.06300876320376,0.539680524278732,1.85294809616573,0.460319475721268
1,27,14.8797317248728,7.12434010467814,-7.7553916201947,7.7553916201947,0.478794929667257,2.08857683746768,0.521205070332743
1,28,6.68589444227927,4.11892768494317,-2.5669667573361,2.5669667573361,0.616062326514835,1.62321238770948,0.383937673485165
1,29,9.97418245481472,5.62234892982178,-4.35183352499294,4.35183352499294,0.563690202710075,1.77402409194317,0.436309797289925
1,30,14.8797317248728,11.7295921688369,-3.15013955603592,3.15013955603592,0.788293255934838,1.26856343432001,0.211706744065162
2,1,6.68589444227927,5.93919869704223,-0.746695745237041,0.746695745237041,0.888317748405479,1.12572331442774,0.111682251594521
2,2,4.48168907033806,5.52253736159219,1.04084829125412,1.04084829125412,1.23224464591775,0.811527161682427,0.232244645917752
2,3,9.97418245481472,7.62529064448063,-2.34889181033409,2.34889181033409,0.764502823065941,1.3080396433196,0.235497176934059
2,4,2.01375270747048,2.41847972298092,0.404727015510443,0.404727015510443,1.20098148794984,0.832652301499724,0.200981487949844
2,5,3.00416602394643,2.51855445314868,-0.485611570797752,0.485611570797752,0.838353950172226,1.19281360789744,0.161646049827774
2,6,14.8797317248728,12.1312513182547,-2.74848040661811,2.74848040661811,0.815286965018074,1.22656198726032,0.184713034981926
2,7,14.8797317248728,11.5301816292285,-3.3495500956443,3.3495500956443,0.774891768374747,1.29050280414953,0.225108231625253
2,8,6.68589444227927,7.22459837772658,0.538703935447309,0.538703935447309,1.08057320379465,0.925434756746045,0.0805732037946535
2,9,3.00416602394643,4.13700959200105,1.13284356805462,1.13284356805462,1.37709086615874,0.726168493724312,0.377090866158739
2,10,4.48168907033806,5.02203408533751,0.540345014999445,0.540345014999445,1.12056726973223,0.892405147831025,0.120567269732232
2,11,4.48168907033806,4.52124194555472,0.0395528752166561,0.0395528752166561,1.00882543938142,0.991251767613201,0.00882543938142333
2,12,3.00416602394643,3.51984148823431,0.515675464287873,0.515675464287873,1.17165345063401,0.853494691163904,0.171653450634014
2,13,6.68589444227927,4.13678945229003,-2.54910498998924,2.54910498998924,0.618733886393781,1.61620370564862,0.381266113606219
2,14,2.01375270747048,3.93680677292832,1.92305406545784,1.92305406545784,1.95496038730269,0.511519315938533,0.954960387302689
2,15,6.68589444227927,4.83772211272662,-1.84817232955265,1.84817232955265,0.72357141658333,1.38203358656973,0.27642858341667
