logK_posteriorMode
0.293667812370512
0.707904920661621
1.35752810199154
0.597593329583685
1.05303006950179
3.34677101009771
-0.371917942597146
-2.19795120588865
0.956266598409136
-0.866040651789967
0.222170629379153
-0.932432597914389
0.469074534018879
-0.434427608700942
1.33854843312605
0.434962785214936
-0.633530144361972
-0.507314693784628
1.1378660827311
-1.47807012205204
-0.25617684824165
-0.264126660261757
0.753338923577015
0.596109456136205
0.415240304124704
0.870005494356929
-1.18135244446478
-1.0019835485824
-1.74744422109886
-0.606785095115745
-1.08527207650422
-2.00012114731497
-0.663657306615311
1.98749947676993
-3.14453296622365
-0.613213921501474
-1.38437900729367
-0.195351780978186
-2.13463621268701
-0.470565236154783
-1.07473074602899
-0.000756523579823476
0.616480002680201
-1.11505837917065
0.530721646079684
0.80700024738184
0.0097341258774819
-0.606939070267627
-0.758749304982233
0.123202853851984
0.533411655808792
2.8774111061449
-0.103761561701354
0.177679536435959
-0.287967558065248
-1.23081229110903
-1.13451231875311
-0.840588025371484
0.15024705700528
-1.14496169622481
-2.26215408143152
-2.00555333352604
-2.46377046898171
-0.68339144460094
-1.9994372617207
-0.401738377150445
0.569915816546915
2.15101652076228
-0.385818548949972
-0.557151786543954
1.63241232865387
0.367784172992599
-0.031217211105484
0.33529817605067
-0.509695123191676
0.0476669538323844
-1.26035090309394
-2.54840430461919
-0.953195374002257
-1.1143023550244
-0.909970441447973
-0.344594175049713
1.75208273612596
-0.192873404031328
1.49507013065207
-0.896602399593883
-0.596533732160458
-2.06003170358584
-2.21375019037677
1.51766741112606
0.980000895224639
-0.222106620777557
-1.44582393638427
-0.593653185523851
1.08018560095004
1.13232778758409
-2.17012635443944
-1.13146784340413
1.41921211419196
-1.12937622452767
-0.319650963548744
-2.77058573505779
-2.63654745416172
-0.395940097859587
-1.12375051728212
0.85523315415747
0.509427162237222
-1.03319934018781
-0.196486378102656
-3.19431064751883
0.478750555820546
-0.213759168057205
0.986626140550387
-1.02030121211533
-1.85422134036613
-0.351210940792722
-0.75239683322166
0.765149198683874
-1.06160855718774
-0.119884519771207
1.62143014213647
-1.95854010304018
0.34349561553855
-1.63206773765278
0.517227127547129
-2.371275843653
-1.94330774767016
-1.37650819983407
-2.18400579749377
-1.07888499136998
-1.18514648843376
-0.456213290293235
0.298001061422097
-0.854290727418526
0.371136464038351
-0.851372750419727
0.312048935492171
-1.52768672542101
-2.53849382001431
0.918890122520677
-2.77439487423025
-2.14559182184794
1.44005292149101
-0.848532233961462
-0.536921473743378
