id,sampleInterval,meanReproduction,stdReproduction,cvReproduction,meanDiff,stdDiff,cvDiff,meanAbsDiff,stdAbsDiff,cvAbsDiff,meanRelReproduction,stdRelReproduction,cvRelReproduction,meanSR,stdSR,cvSR,meanRelDiff,stdRelDiff,cvRelDiff,meanAbsError,stdAbsError,cvAbsError
3,4.48168907033806,4.36100286488872,1.51844065517192,0.348186117325714,-0.120686205449341,1.51844065517192,-12.5817250572958,1.09700607813865,0.90531240694564,0.825257421072576,0.973071267650382,0.338809906564397,0.348186117325714,1.11140404210442,0.309267374881647,0.278267275594982,-0.0269287323496177,0.338809906564397,-12.5817250572958,0.244775141898877,0.90531240694564,3.69854716423634
3,6.68589444227927,5.84264581112948,1.25706396012602,0.215153202977234,-0.843248631149793,1.25706396012602,-1.49073940198632,1.1787709367627,0.85566872419892,0.725899067845084,0.873876466577549,0.188017320790587,0.215153202977234,1.1892169662099,0.265445956349679,0.223210704095209,-0.126123533422452,0.188017320790587,-1.49073940198632,0.176307141391369,0.85566872419892,4.85328454336115
3,9.97418245481472,7.66442198659352,3.76904276429121,0.491758252727206,-2.3097604682212,3.76904276429121,-1.63178945009559,4.05295576983416,0.584261965613601,0.144157005107783,0.7684260861795,0.377879869489637,0.491758252727206,1.48159377740881,0.467678762655013,0.315659237900517,-0.2315739138205,0.377879869489637,-1.63178945009559,0.406344659143239,0.584261965613601,1.43784827108468
3,14.8797317248728,9.46656516400762,1.88174457472676,0.198777966678057,-5.41316656086521,1.88174457472676,-0.347623623542446,5.41316656086521,1.88174457472676,0.347623623542446,0.636205365731386,0.126463608989755,0.198777966678057,1.62196352057165,0.321105196657308,0.19797313107519,-0.363794634268614,0.126463608989755,-0.347623623542446,0.363794634268614,1.88174457472676,5.17254625953978
4,2.01375270747048,1.41754675524426,0.33920938533619,0.239293260755791,-0.59620595222622,0.33920938533619,-0.568946660243142,0.59620595222622,0.33920938533619,0.568946660243142,0.703932886091496,0.168446395666069,0.239293260755791,1.48839401247379,0.358660483275336,0.240971463382349,-0.296067113908504,0.168446395666069,-0.568946660243142,0.296067113908504,0.33920938533619,1.14571787747091
4,3.00416602394643,2.80496660888457,0.990232118737405,0.353028130745265,-0.199199415061864,0.990232118737405,-4.97105936997795,0.737121360986219,0.592431668340482,0.80370980912539,0.933692274836334,0.329619638476765,0.353028130745265,1.17755750450603,0.396450000877145,0.336671457113639,-0.0663077251636661,0.329619638476765,-4.97105936997795,0.245366386248486,0.592431668340482,2.41447770168697
4,4.48168907033806,4.04591812646549,0.671150384568107,0.165883333174224,-0.43577094387257,0.671150384568107,-1.54014487199121,0.706078245040005,0.197254341512866,0.279366122520445,0.902766359505681,0.149753892792362,0.165883333174224,1.12829531898496,0.166021702695845,0.147143837169511,-0.097233640494319,0.149753892792362,-1.54014487199121,0.157547351893099,0.197254341512866,1.2520320979226
4,6.68589444227927,4.60165199767034,0.712783641706311,0.154897337318678,-2.08424244460893,0.712783641706311,-0.3419869140224,2.08424244460893,0.712783641706311,0.3419869140224,0.688262735434633,0.106610065094494,0.154897337318678,1.48157026001493,0.232646170137886,0.157026754934688,-0.311737264565367,0.106610065094494,-0.3419869140224,0.311737264565367,0.712783641706311,2.2864884077946
4,9.97418245481472,7.06443679294425,1.53881989894773,0.217826267549687,-2.90974566187047,1.53881989894773,-0.528850311253161,2.90974566187047,1.53881989894773,0.528850311253161,0.708272264413423,0.154280303766141,0.217826267549687,1.46390502234284,0.301132305817052,0.205704810913974,-0.291727735586577,0.154280303766141,-0.528850311253161,0.291727735586577,1.53881989894773,5.27484949572458
4,14.8797317248728,10.7295826145495,1.94920751851857,0.181666667618125,-4.15014911032333,1.94920751851857,-0.469671683282415,4.15014911032333,1.94920751851857,0.469671683282415,0.721087101094305,0.130997490718216,0.181666667618125,1.42222743401962,0.245822570058143,0.172843361179849,-0.278912898905696,0.130997490718216,-0.469671683282415,0.278912898905696,1.94920751851857,6.98858864601178
5,2.01375270747048,1.4777274765368,0.467382418270698,0.316284582706721,-0.536025230933675,0.467382418270698,-0.871941079073066,0.617895475865784,0.316791116173078,0.512693697472369,0.733817747856941,0.232095240163718,0.316284582706721,1.46289985466604,0.407366313838628,0.278464935613534,-0.266182252143059,0.232095240163718,-0.871941079073066,0.306837812594148,0.316791116173078,1.03243832138803
5,3.00416602394643,3.60001894095467,0.295363175678827,0.0820448949083866,0.595852917008236,0.295363175678827,0.495698128259301,0.595852917008236,0.295363175678827,0.495698128259301,1.19834220620919,0.0983178603727174,0.0820448949083866,0.839323846440027,0.0738832782446039,0.0880271406060701,0.198342206209193,0.0983178603727174,0.495698128259301,0.198342206209193,0.295363175678827,1.48915947505043
5,4.48168907033806,4.90190797992473,1.55354076656812,0.316925730334084,0.420218909586662,1.55354076656812,3.6969796720862,1.26966021082111,0.786875158255065,0.619752553910609,1.09376351259347,0.346641800041459,0.316925730334084,1.00402263784555,0.367546298342636,0.366073716356959,0.0937635125934705,0.346641800041459,3.6969796720862,0.283299486174603,0.786875158255065,2.77753824717528
5,6.68589444227927,7.3243442951547,1.39797040122547,0.190866287122832,0.638449852875426,1.39797040122547,2.18963227092832,1.04886782977228,1.04340277725541,0.99478956989456,1.09549206293747,0.209092502625407,0.190866287122832,0.937692844692506,0.163838901154565,0.174725553342889,0.095492062937472,0.209092502625407,2.18963227092832,0.156877713046082,1.04340277725541,6.65105805659543
5,9.97418245481472,9.68751425111295,1.75095687151283,0.180743669235034,-0.286668203701766,1.75095687151283,-6.10795633733567,1.41111895144334,0.824319368183118,0.584160086107536,0.971258977364768,0.175548911346375,0.180743669235034,1.05917737437301,0.206868183300555,0.195310236326576,-0.0287410226352322,0.175548911346375,-6.10795633733568,0.141477154427045,0.824319368183118,5.82651928165684
5,14.8797317248728,10.507999648,1.97375270513687,0.187833343286469,-4.37173207687285,1.97375270513687,-0.451480710718375,4.37173207687285,1.97375270513687,0.451480710718375,0.706195504212949,0.132647062570192,0.187833343286469,1.46687306956617,0.341375541449932,0.232723300013201,-0.293804495787051,0.132647062570192,-0.451480710718375,0.293804495787051,1.97375270513687,6.71791185444435
6,2.01375270747048,1.47765964668693,0.627657831384907,0.424764818334306,-0.536093060783552,0.627657831384907,-1.17080014142978,0.619819582391836,0.522473609073858,0.84294466311902,0.733784064550333,0.311685654875331,0.424764818334306,1.60918085570915,0.766535925834612,0.476351631399943,-0.266215935449667,0.311685654875331,-1.17080014142978,0.307793295617914,0.522473609073858,1.69748209760372
6,3.00416602394643,2.5390713065487,0.370533560504366,0.145932711518852,-0.46509471739773,0.370533560504366,-0.79668408744256,0.471266845957342,0.360653489551827,0.765285087728137,0.845183417397566,0.123339907831596,0.145932711518852,1.20318097660236,0.172122821284073,0.143056468337895,-0.154816582602434,0.123339907831596,-0.79668408744256,0.156871105724796,0.360653489551827,2.29904345918574
6,4.48168907033806,3.90083879375729,0.402951708554494,0.103298733902913,-0.580850276580771,0.402951708554494,-0.693727324925292,0.580850276580771,0.402951708554494,0.693727324925292,0.870394784764273,0.0899106792618477,0.103298733902913,1.15909942155865,0.123478264586915,0.106529485124643,-0.129605215235727,0.0899106792618477,-0.693727324925292,0.129605215235727,0.402951708554494,3.10907016991254
6,6.68589444227927,6.14356930838981,0.415112566806662,0.0675686308673648,-0.542325133889465,0.415112566806662,-0.765431179317737,0.542325133889465,0.415112566806662,0.765431179317737,0.918885178554422,0.0620878134392363,0.0675686308673648,1.09243639914277,0.0770474802366403,0.0705281152267531,-0.0811148214455779,0.0620878134392363,-0.765431179317737,0.0811148214455779,0.415112566806662,5.11759206774772
6,9.97418245481472,9.42763340033434,0.475285544115453,0.0504140884496631,-0.546549054480375,0.475285544115453,-0.869611867808144,0.546549054480375,0.475285544115453,0.869611867808144,0.945203623760006,0.047651579091179,0.0504140884496631,1.060243703965,0.056328744449662,0.0531281103004987,-0.054796376239994,0.047651579091179,-0.869611867808143,0.054796376239994,0.475285544115453,8.67366743439064
6,14.8797317248728,13.9935514709271,1.14959329853856,0.0821516468444016,-0.886180253945778,1.14959329853856,-1.29724544574302,1.14854675056924,0.808863095551439,0.704249169788301,0.940443801653732,0.0772590070704639,0.0821516468444016,1.06921425966324,0.0898917854990883,0.084072752197862,-0.0595561983462676,0.0772590070704639,-1.29724544574302,0.0771886732775794,0.808863095551439,10.4790387139143
7,2.01375270747048,1.45761173556966,0.25132445415046,0.172422084713964,-0.556140971900814,0.25132445415046,-0.451907819867087,0.556140971900814,0.25132445415046,0.451907819867087,0.723828566517785,0.124804030414516,0.172422084713964,1.4139898048491,0.23699956948367,0.167610522134537,-0.276171433482216,0.124804030414516,-0.451907819867087,0.276171433482216,0.25132445415046,0.910030595784427
7,3.00416602394643,2.69843977376986,0.589354359558589,0.218405600631668,-0.305726250176573,0.589354359558589,-1.92771919067534,0.471771323481897,0.431235445104731,0.914077273544327,0.898232571788774,0.196179024348455,0.218405600631668,1.16384240266558,0.295115099576105,0.253569640442894,-0.101767428211226,0.196179024348455,-1.92771919067534,0.157039031705096,0.431235445104731,2.74603988844346
7,4.48168907033806,3.76078378676611,0.688595821572558,0.183099018878902,-0.72090528357195,0.688595821572558,-0.955182098486912,0.816993953692861,0.538001709919458,0.658513698280946,0.839144288624741,0.153646495945024,0.183099018878902,1.22551354855872,0.234890531958468,0.191667021743427,-0.160855711375258,0.153646495945024,-0.955182098486912,0.182295991727787,0.538001709919458,2.95125364425361
7,6.68589444227927,2.83968560249959,1.52883615022276,0.538382188815912,-3.84620883977968,1.52883615022276,-0.397491715585142,3.84620883977968,1.52883615022276,0.397491715585142,0.424727854592261,0.228665912006468,0.538382188815912,5.81271342147057,8.55902670468928,1.47246665783911,-0.575272145407739,0.228665912006468,-0.397491715585142,0.575272145407739,1.52883615022276,2.65758765208276
7,9.97418245481472,7.86587937852419,1.41705846081695,0.180152579594072,-2.10830307629053,1.41705846081695,-0.672132235992466,2.10830307629053,1.41705846081695,0.672132235992466,0.788623971353881,0.142072642769123,0.180152579594072,1.30379596507535,0.249614314581567,0.191451976588331,-0.211376028646119,0.142072642769123,-0.672132235992467,0.211376028646119,1.41705846081695,6.70396955555145
7,14.8797317248728,10.1484380277379,0.673136913937815,0.0663291150912073,-4.7312936971349,0.673136913937815,-0.142273330938099,4.7312936971349,0.673136913937815,0.142273330938099,0.682030981161703,0.0452385114452437,0.0663291150912073,1.47122889458436,0.0946767232298217,0.0643521368961211,-0.317969018838297,0.0452385114452436,-0.142273330938099,0.317969018838297,0.673136913937815,2.11698899596296
8,2.01375270747048,1.16718633234109,0.332076365186463,0.284510155735288,-0.846566375129388,0.332076365186463,-0.392262644657613,0.846566375129388,0.332076365186463,0.392262644657613,0.579607579426781,0.164904242688067,0.284510155735288,1.82889792576682,0.499291675170732,0.273001389599908,-0.420392420573219,0.164904242688067,-0.392262644657613,0.420392420573219,0.332076365186463,0.789919962718798
8,3.00416602394643,2.63878096238495,0.684088744033426,0.259244232008988,-0.36538506156148,0.684088744033426,-1.87224059218502,0.651701398393396,0.322438866909223,0.494764730755702,0.878373878590941,0.227713361572065,0.259244232008988,1.19457597958209,0.275157071770285,0.230338694627482,-0.121626121409059,0.227713361572065,-1.87224059218502,0.216932550730764,0.322438866909223,1.48635539398328
8,4.48168907033806,3.3194117129412,0.245473084049672,0.0739507796193705,-1.16227735739686,0.245473084049672,-0.211200091344337,1.16227735739686,0.245473084049672,0.211200091344337,0.740660867107144,0.0547724485561322,0.0739507796193704,1.35604905890953,0.0999151113300217,0.0736810447037727,-0.259339132892856,0.0547724485561322,-0.211200091344337,0.259339132892856,0.245473084049672,0.946533141032314
8,6.68589444227927,4.96132603445403,0.666330599283022,0.134304940787135,-1.72456840782524,0.666330599283022,-0.386375278741941,1.72456840782524,0.666330599283022,0.386375278741941,0.742058684486601,0.0996621476805525,0.134304940787135,1.36637460002291,0.175366249771681,0.128344196217304,-0.257941315513399,0.0996621476805525,-0.386375278741941,0.257941315513399,0.666330599283022,2.58326432877485
8,9.97418245481472,7.36364873189186,1.56832121748428,0.212981536000204,-2.61053372292286,1.56832121748428,-0.600766503689648,2.61053372292286,1.56832121748428,0.600766503689648,0.738270907440368,0.157238071850914,0.212981536000204,1.40503879553678,0.300507552514843,0.213878473298694,-0.261729092559632,0.157238071850914,-0.600766503689648,0.261729092559632,1.56832121748428,5.99215472054167
8,14.8797317248728,12.3892406995861,2.57926530769936,0.208185906646041,-2.49049102528672,2.57926530769936,-1.03564529304113,2.67179470526723,2.34151292488982,0.876382051462904,0.832625273671861,0.173340847495784,0.208185906646041,1.25376219490891,0.321810671071525,0.256676004730631,-0.167374726328139,0.173340847495784,-1.03564529304113,0.179559333102833,2.34151292488982,13.0403298142617
9,2.01375270747048,1.55754611270459,0.838751604296832,0.538508360975836,-0.456206594765891,0.838751604296832,-1.83853458919692,0.817815521568914,0.357256267889843,0.436842122052752,0.773454509546536,0.416511720225274,0.538508360975837,1.5958518931159,0.787088097912909,0.493208737795913,-0.226545490453464,0.416511720225274,-1.83853458919692,0.406115169223629,0.357256267889843,0.879692006020878
9,3.00416602394643,3.13940956182851,0.356655371919449,0.113605875530213,0.135243537882073,0.356655371919449,2.63713429495196,0.289102474724479,0.213521126303236,0.73856554326187,1.04501866301797,0.118720260157569,0.113605875530213,0.967424065129501,0.116062618038567,0.119970778298791,0.0450186630179679,0.118720260157569,2.63713429495196,0.096233854061334,0.213521126303236,2.21877351152485
9,4.48168907033806,4.58165018179643,0.70346074532491,0.153538728932179,0.0999611114583663,0.70346074532491,7.03734417376802,0.589074046937946,0.271269255534524,0.460501115173217,1.02230433880832,0.156963308762481,0.153538728932179,0.997209967239545,0.155300705238211,0.155735211580476,0.0223043388083203,0.156963308762481,7.03734417376802,0.131440186432548,0.271269255534524,2.0638228147503
9,6.68589444227927,6.28621922618695,1.2769762163239,0.203138988695194,-0.399675216092321,1.2769762163239,-3.19503478051272,0.976030923717003,0.799717543849157,0.819356768742127,0.940221129791563,0.190995569455711,0.203138988695194,1.09846539037067,0.217091136533099,0.197631294018142,-0.0597788702084367,0.190995569455711,-3.19503478051272,0.145983597578945,0.799717543849157,5.47813286637689
9,9.97418245481472,11.2692790843525,4.55654954335175,0.404333720839213,1.29509662953774,4.55654954335175,3.51830854889811,3.21455967530926,3.15309299865443,0.980878663685435,1.12984489058675,0.456834388582116,0.404333720839213,1.03855240851763,0.516111096151168,0.4969523847986,0.129844890586754,0.456834388582116,3.51830854889811,0.322288036124457,3.15309299865443,9.78346275763338
9,14.8797317248728,12.1131879610395,2.11844340351725,0.174887355032461,-2.76654376383333,2.11844340351725,-0.765736451095186,2.98898015760849,1.69926600983792,0.56851030125189,0.814073007834624,0.142371075143517,0.174887355032461,1.25663322374363,0.203898637930561,0.16225787610734,-0.185926992165376,0.142371075143517,-0.765736451095185,0.200875944061016,1.69926600983792,8.45928076545476
10,2.01375270747048,2.349,1.41919572293594,0.604170167277963,0.335247292529524,1.41919572293594,4.23328019214637,1.12375054149399,0.759003184808927,0.675419638774865,1.16647887860602,0.704751739213611,0.604170167277964,1.11873357091031,0.560610359035038,0.501111590473565,0.166478878606021,0.704751739213611,4.23328019214637,0.558038004033552,0.759003184808927,1.36012812626162
10,3.00416602394643,2.65280000000005,1.02581172736521,0.38669018673296,-0.351366023946386,1.02581172736521,-2.91949607376307,0.94203320478929,0.311976128610659,0.331173176300554,0.883040410834281,0.341463061358258,0.38669018673296,1.27075975072029,0.453085915947173,0.356547266853829,-0.116959589165719,0.341463061358258,-2.91949607376307,0.313575613757786,0.311976128610659,0.994899204284546
10,4.48168907033806,4.54280000000003,1.5051834439695,0.331333856645568,0.0611109296619693,1.5051834439695,24.6303476693172,1.03073781406757,0.970680086572843,0.941733264584788,1.01363569152229,0.335851822905679,0.331333856645568,1.09503716497785,0.432909076694105,0.395337336977836,0.0136356915222946,0.335851822905679,24.6303476693172,0.22998869352394,0.970680086572843,4.22055567906343
10,6.68589444227927,6.70960000000002,4.52792566193398,0.674842861263557,0.0237055577207528,4.52792566193398,191.006923999516,3.18153666536757,2.80180188458893,0.880644222990664,1.0035456075362,0.677235589198201,0.674842861263557,1.25120135023352,0.487887077595162,0.389934903366358,0.00354560753619548,0.677235589198201,191.006923999516,0.475858046045214,2.80180188458893,5.88789431611863
10,9.97418245481472,8.34820000000004,3.45681467539115,0.414079044032382,-1.62598245481468,3.45681467539115,-2.12598522521274,3.10710947288875,1.78512738580817,0.574529929307091,0.836980879166715,0.346576242318736,0.414079044032382,1.36282541322473,0.540484532147406,0.396591175144369,-0.163019120833285,0.346576242318736,-2.12598522521275,0.311515203071996,1.78512738580817,5.73046634066073
10,14.8797317248728,7.67400000000002,2.46325536638005,0.320987147039359,-7.20573172487281,2.46325536638005,-0.341846666019685,7.20573172487281,2.46325536638005,0.341846666019685,0.515735104764841,0.165544339906511,0.320987147039359,2.11748109786563,0.719353796020196,0.339721472246098,-0.484264895235159,0.165544339906511,-0.341846666019685,0.484264895235159,2.46325536638005,5.08658668141512
11,2.01375270747048,2.28200000000001,1.04559839326579,0.458193862079662,0.268247292529528,1.04559839326579,3.8978898292168,0.809348375517719,0.603668593886845,0.745869902439348,1.133207663252,0.519228795763703,0.458193862079662,1.2294947713132,1.02456722196031,0.833323773199938,0.133207663251999,0.519228795763703,3.8978898292168,0.40191050892955,0.603668593886845,1.50199753545798
11,3.00416602394643,2.82519999999998,1.35090292027222,0.478161871822252,-0.17896602394645,1.35090292027222,-7.54837644868524,1.05249961436787,0.693022690359674,0.658454103829674,0.940427385663809,0.449676519041914,0.478161871822252,1.2093070767284,0.394762825079539,0.326437207452312,-0.0595726143361911,0.449676519041913,-7.54837644868524,0.350346687226444,0.693022690359674,1.9781054470532
11,4.48168907033806,2.98279999999999,0.33981421394642,0.113924572196065,-1.49888907033808,0.33981421394642,-0.226710715736805,1.49888907033808,0.33981421394642,0.226710715736805,0.665552641690734,0.0758227999785776,0.113924572196065,1.51810257296757,0.171573428739926,0.113018337360786,-0.334447358309267,0.0758227999785776,-0.226710715736805,0.334447358309267,0.33981421394642,1.01604693684616
11,6.68589444227927,4.70179999999997,0.807682610930807,0.171781575339405,-1.9840944422793,0.807682610930807,-0.407078712444228,1.9840944422793,0.807682610930807,0.407078712444228,0.703241733860981,0.120803972887054,0.171781575339405,1.4591843419467,0.273816180585587,0.187650163666291,-0.296758266139019,0.120803972887054,-0.407078712444228,0.296758266139019,0.807682610930807,2.72168530110107
11,9.97418245481472,5.17580000000002,0.971357658125976,0.18767295067931,-4.7983824548147,0.971357658125976,-0.202434396856239,4.7983824548147,0.971357658125976,0.202434396856239,0.518919723340489,0.0973871956450009,0.18767295067931,1.97363140146233,0.31242357395804,0.158298846343119,-0.481080276659511,0.0973871956450008,-0.202434396856239,0.481080276659511,0.971357658125976,2.0191176093745
11,14.8797317248728,5.40740000000002,0.646362359671401,0.119532928888449,-9.47233172487282,0.646362359671401,-0.0682368796242806,9.47233172487282,0.646362359671401,0.0682368796242806,0.363407089588924,0.043439113797391,0.119532928888449,2.78503141829076,0.348761511532052,0.125227137202673,-0.636592910411076,0.043439113797391,-0.0682368796242806,0.636592910411076,0.646362359671401,1.01534646255174
12,2.01375270747048,2.19840000000002,1.20363046654696,0.547502941478779,0.184647292529538,1.20363046654696,6.51853839857635,0.816750541494128,0.810859278487621,0.992786949371677,1.09169313185504,0.597705200882816,0.547502941478779,1.0885705956685,0.409883674890783,0.376533847709774,0.0916931318550421,0.597705200882816,6.51853839857635,0.40558631576966,0.810859278487621,1.99922740723857
12,3.00416602394643,2.5454,1.14555283597047,0.450048258022499,-0.458766023946438,1.14555283597047,-2.4970306783316,0.968699614367863,0.634350417603668,0.654847393552047,0.84729005644509,0.381321413942897,0.450048258022499,1.38846685596134,0.627114696515487,0.45165982452011,-0.15270994355491,0.381321413942897,-2.4970306783316,0.322452090412542,0.634350417603668,1.96727029057894
12,4.48168907033806,3.57320000000001,1.27123097822542,0.355768212869535,-0.908489070338056,1.27123097822542,-1.39928043135664,1.10821344220283,1.0547736234879,0.951778405964197,0.797288688242371,0.283649971757084,0.355768212869535,1.41581032371238,0.580479666761025,0.409998187637843,-0.202711311757629,0.283649971757084,-1.39928043135664,0.24727584283736,1.0547736234879,4.26557487939352
12,6.68589444227927,6.17960000000002,0.70213410400007,0.113621286814692,-0.506294442279254,0.70213410400007,-1.38680981928061,0.731136665367542,0.38106278819585,0.52119228353059,0.924274239348198,0.105017228444413,0.113621286814692,1.09269050588641,0.118868409176824,0.108785066344469,-0.0757257606518021,0.105017228444412,-1.38680981928061,0.109355101502065,0.38106278819585,3.48463659181602
12,9.97418245481472,8.1098,1.07305298098465,0.132315591134756,-1.86438245481472,1.07305298098465,-0.575554108124926,1.86438245481472,1.07305298098465,0.575554108124926,0.813079170823194,0.107583051126828,0.132315591134756,1.24754136721751,0.167238555047447,0.134054516701479,-0.186920829176807,0.107583051126828,-0.575554108124926,0.186920829176807,1.07305298098465,5.74068168705617
12,14.8797317248728,14.0734,4.6379159975144,0.329551920468003,-0.806331724872833,4.6379159975144,-5.7518709167072,2.80585365502544,3.53298173592731,1.25914683027019,0.945810062991595,0.311693522656843,0.329551920468003,1.22830562694917,0.661509539708066,0.53855451379076,-0.0541899370084056,0.311693522656843,-5.7518709167072,0.188568833558686,3.53298173592731,18.7357670366444
13,2.01375270747048,2.34259999999999,0.285690041828581,0.1219542567355,0.328847292529516,0.285690041828581,0.868762031248709,0.385548375517724,0.176025679730439,0.456559256653765,1.16330073266175,0.141869476211626,0.1219542567355,0.871320287843546,0.120314264182673,0.138082707198798,0.163300732661752,0.141869476211626,0.868762031248709,0.191457657182754,0.176025679730439,0.919397439207227
13,3.00416602394643,3.74139999999999,1.27482088938014,0.34073365301228,0.737233976053554,1.27482088938014,1.72919443594327,0.821300385632134,1.20888081091987,1.47191068221576,1.24540387254799,0.424351010968917,0.34073365301228,0.861958222344703,0.220252592341076,0.255525832495621,0.245403872547991,0.424351010968917,1.72919443594327,0.273387149407019,1.20888081091987,4.42186406179642
13,4.48168907033806,4.76020000000003,1.32468060301341,0.278282551786354,0.278510929661967,1.32468060301341,4.75629665457366,0.927862185932361,0.880669533549602,0.949138295429792,1.06214418833856,0.295576195095902,0.278282551786354,0.997886076641019,0.261883360514971,0.262438134618028,0.0621441883385628,0.295576195095902,4.75629665457366,0.20703403814276,0.880669533549602,4.253742724867
