0.20109
0.31392
0.53117
0.24322
0.3578
0.21811
0.69201
0.74907
0.40159
0.30977
0.55671
0.20841
0.39817
0.19751
0.32867
0.3569
0.22572
0.72163
0.17135
0.14513
1.0408
0.31304
0.38943
0.29733
0.21326
0.26919
0.17368
